task,task_normalized,dwa_title,iwa_title,gwa_title,title,title_normalized,soc_code_2010,broad_occ,minor_occ_category,major_occ_category,date,pct_normalized,auto_aug_mean,physical,freq_mean,importance,relevance,eloundu_human,eloundu_gpt4,a_med_nat_2025,a_med_al_2025,a_med_ak_2025,a_med_az_2025,a_med_ar_2025,a_med_ca_2025,a_med_co_2025,a_med_ct_2025,a_med_de_2025,a_med_dc_2025,a_med_fl_2025,a_med_ga_2025,a_med_hi_2025,a_med_id_2025,a_med_il_2025,a_med_in_2025,a_med_ia_2025,a_med_ks_2025,a_med_ky_2025,a_med_la_2025,a_med_me_2025,a_med_md_2025,a_med_ma_2025,a_med_mi_2025,a_med_mn_2025,a_med_ms_2025,a_med_mo_2025,a_med_mt_2025,a_med_ne_2025,a_med_nv_2025,a_med_nh_2025,a_med_nj_2025,a_med_nm_2025,a_med_ny_2025,a_med_nc_2025,a_med_nd_2025,a_med_oh_2025,a_med_ok_2025,a_med_or_2025,a_med_pa_2025,a_med_ri_2025,a_med_sc_2025,a_med_sd_2025,a_med_tn_2025,a_med_tx_2025,a_med_ut_2025,a_med_vt_2025,a_med_va_2025,a_med_wa_2025,a_med_wv_2025,a_med_wi_2025,a_med_wy_2025,a_med_gu_2025,a_med_pr_2025,a_med_vi_2025,emp_tot_nat_2025,emp_tot_al_2025,emp_tot_ak_2025,emp_tot_az_2025,emp_tot_ar_2025,emp_tot_ca_2025,emp_tot_co_2025,emp_tot_ct_2025,emp_tot_de_2025,emp_tot_dc_2025,emp_tot_fl_2025,emp_tot_ga_2025,emp_tot_hi_2025,emp_tot_id_2025,emp_tot_il_2025,emp_tot_in_2025,emp_tot_ia_2025,emp_tot_ks_2025,emp_tot_ky_2025,emp_tot_la_2025,emp_tot_me_2025,emp_tot_md_2025,emp_tot_ma_2025,emp_tot_mi_2025,emp_tot_mn_2025,emp_tot_ms_2025,emp_tot_mo_2025,emp_tot_mt_2025,emp_tot_ne_2025,emp_tot_nv_2025,emp_tot_nh_2025,emp_tot_nj_2025,emp_tot_nm_2025,emp_tot_ny_2025,emp_tot_nc_2025,emp_tot_nd_2025,emp_tot_oh_2025,emp_tot_ok_2025,emp_tot_or_2025,emp_tot_pa_2025,emp_tot_ri_2025,emp_tot_sc_2025,emp_tot_sd_2025,emp_tot_tn_2025,emp_tot_tx_2025,emp_tot_ut_2025,emp_tot_vt_2025,emp_tot_va_2025,emp_tot_wa_2025,emp_tot_wv_2025,emp_tot_wi_2025,emp_tot_wy_2025,emp_tot_gu_2025,emp_tot_pr_2025,emp_tot_vi_2025
Write to customers in their terms and on their level so that the advertiser's sales message is more readily received.,write to customers in their terms and on their level so that the advertisers sales message is more readily received,Write advertising or promotional material.,Write material for artistic or commercial purposes.,Documenting/Recording Information,Copy Writers,copy writers,27-3043.04,Writers and Editors,Media and Communication Workers,"Arts, Design, Entertainment, Sports, and Media Occupations",2026-02-12,0.002325900788148,5.0,False,1.1410161057692307,3.9775,86.27,,,76910.0,66950.0,76910.0,55990.0,47970.0,86480.0,76830.0,98460.0,76910.0,129300.0,68080.0,74710.0,76910.0,56360.0,68220.0,75820.0,61010.0,65840.0,48780.0,89520.0,76910.0,104330.0,85260.0,76910.0,72810.0,54180.0,58140.0,76910.0,65470.0,63910.0,71830.0,81590.0,76910.0,76910.0,63660.0,50860.0,65930.0,58770.0,80540.0,77410.0,70190.0,51920.0,56700.0,58870.0,69990.0,64530.0,94430.0,85000.0,85700.0,64410.0,64370.0,49650.0,76910.0,43440.0,76910.0,26741.0,201.0,56.0,669.0,301.0,9360.0,1450.0,535.0,83.0,1171.0,3358.0,915.0,67.0,100.0,2945.0,502.0,324.0,268.0,390.0,535.0,223.0,602.0,1506.0,752.0,803.0,145.0,669.0,100.0,268.0,212.0,201.0,1316.0,100.0,8345.0,2019.0,89.0,926.0,245.0,1060.0,1205.0,123.0,580.0,67.0,1406.0,2588.0,457.0,123.0,1707.0,859.0,123.0,792.0,48.0,11.0,100.0,6.0
"Edit or rewrite existing copy as necessary, and submit copy for approval by supervisor.",edit or rewrite existing copy as necessary and submit copy for approval by supervisor,Edit written materials.,Edit written materials or documents.,Making Decisions and Solving Problems,Copy Writers,copy writers,27-3043.04,Writers and Editors,Media and Communication Workers,"Arts, Design, Entertainment, Sports, and Media Occupations",2026-02-12,0.0378789556926975,3.9689440993788816,False,1.1410161057692307,3.9775,86.27,,,76910.0,66950.0,76910.0,55990.0,47970.0,86480.0,76830.0,98460.0,76910.0,129300.0,68080.0,74710.0,76910.0,56360.0,68220.0,75820.0,61010.0,65840.0,48780.0,89520.0,76910.0,104330.0,85260.0,76910.0,72810.0,54180.0,58140.0,76910.0,65470.0,63910.0,71830.0,81590.0,76910.0,76910.0,63660.0,50860.0,65930.0,58770.0,80540.0,77410.0,70190.0,51920.0,56700.0,58870.0,69990.0,64530.0,94430.0,85000.0,85700.0,64410.0,64370.0,49650.0,76910.0,43440.0,76910.0,26741.0,201.0,56.0,669.0,301.0,9360.0,1450.0,535.0,83.0,1171.0,3358.0,915.0,67.0,100.0,2945.0,502.0,324.0,268.0,390.0,535.0,223.0,602.0,1506.0,752.0,803.0,145.0,669.0,100.0,268.0,212.0,201.0,1316.0,100.0,8345.0,2019.0,89.0,926.0,245.0,1060.0,1205.0,123.0,580.0,67.0,1406.0,2588.0,457.0,123.0,1707.0,859.0,123.0,792.0,48.0,11.0,100.0,6.0
"Invent names for products and write the slogans that appear on packaging, brochures and other promotional material.",invent names for products and write the slogans that appear on packaging brochures and other promotional material,Write advertising or promotional material.,Write material for artistic or commercial purposes.,Documenting/Recording Information,Copy Writers,copy writers,27-3043.04,Writers and Editors,Media and Communication Workers,"Arts, Design, Entertainment, Sports, and Media Occupations",2026-02-12,0.0025474151489241,5.0,False,0.6027646153846155,3.48,66.71,E1,E1,76910.0,66950.0,76910.0,55990.0,47970.0,86480.0,76830.0,98460.0,76910.0,129300.0,68080.0,74710.0,76910.0,56360.0,68220.0,75820.0,61010.0,65840.0,48780.0,89520.0,76910.0,104330.0,85260.0,76910.0,72810.0,54180.0,58140.0,76910.0,65470.0,63910.0,71830.0,81590.0,76910.0,76910.0,63660.0,50860.0,65930.0,58770.0,80540.0,77410.0,70190.0,51920.0,56700.0,58870.0,69990.0,64530.0,94430.0,85000.0,85700.0,64410.0,64370.0,49650.0,76910.0,43440.0,76910.0,26741.0,201.0,56.0,669.0,301.0,9360.0,1450.0,535.0,83.0,1171.0,3358.0,915.0,67.0,100.0,2945.0,502.0,324.0,268.0,390.0,535.0,223.0,602.0,1506.0,752.0,803.0,145.0,669.0,100.0,268.0,212.0,201.0,1316.0,100.0,8345.0,2019.0,89.0,926.0,245.0,1060.0,1205.0,123.0,580.0,67.0,1406.0,2588.0,457.0,123.0,1707.0,859.0,123.0,792.0,48.0,11.0,100.0,6.0
Vary language and tone of messages based on product and medium.,vary language and tone of messages based on product and medium,Write advertising or promotional material.,Write material for artistic or commercial purposes.,Documenting/Recording Information,Copy Writers,copy writers,27-3043.04,Writers and Editors,Media and Communication Workers,"Arts, Design, Entertainment, Sports, and Media Occupations",2026-02-12,0.002990443870476,5.0,False,1.943832307692308,4.43,92.16,E1,E1,76910.0,66950.0,76910.0,55990.0,47970.0,86480.0,76830.0,98460.0,76910.0,129300.0,68080.0,74710.0,76910.0,56360.0,68220.0,75820.0,61010.0,65840.0,48780.0,89520.0,76910.0,104330.0,85260.0,76910.0,72810.0,54180.0,58140.0,76910.0,65470.0,63910.0,71830.0,81590.0,76910.0,76910.0,63660.0,50860.0,65930.0,58770.0,80540.0,77410.0,70190.0,51920.0,56700.0,58870.0,69990.0,64530.0,94430.0,85000.0,85700.0,64410.0,64370.0,49650.0,76910.0,43440.0,76910.0,26741.0,201.0,56.0,669.0,301.0,9360.0,1450.0,535.0,83.0,1171.0,3358.0,915.0,67.0,100.0,2945.0,502.0,324.0,268.0,390.0,535.0,223.0,602.0,1506.0,752.0,803.0,145.0,669.0,100.0,268.0,212.0,201.0,1316.0,100.0,8345.0,2019.0,89.0,926.0,245.0,1060.0,1205.0,123.0,580.0,67.0,1406.0,2588.0,457.0,123.0,1707.0,859.0,123.0,792.0,48.0,11.0,100.0,6.0
"Revise written material to meet personal standards and to satisfy needs of clients, publishers, directors, or producers.",revise written material to meet personal standards and to satisfy needs of clients publishers directors or producers,Edit written materials.,Edit written materials or documents.,Making Decisions and Solving Problems,"Poets, Lyricists and Creative Writers",poets lyricists and creative writers,27-3043.05,Writers and Editors,Media and Communication Workers,"Arts, Design, Entertainment, Sports, and Media Occupations",2026-02-12,0.0037657441331921,5.0,False,1.1097,4.64,100.0,E1,E1,76910.0,66950.0,76910.0,55990.0,47970.0,86480.0,76830.0,98460.0,76910.0,129300.0,68080.0,74710.0,76910.0,56360.0,68220.0,75820.0,61010.0,65840.0,48780.0,89520.0,76910.0,104330.0,85260.0,76910.0,72810.0,54180.0,58140.0,76910.0,65470.0,63910.0,71830.0,81590.0,76910.0,76910.0,63660.0,50860.0,65930.0,58770.0,80540.0,77410.0,70190.0,51920.0,56700.0,58870.0,69990.0,64530.0,94430.0,85000.0,85700.0,64410.0,64370.0,49650.0,76910.0,43440.0,76910.0,21199.0,159.0,44.0,531.0,239.0,7420.0,1150.0,425.0,65.0,929.0,2662.0,725.0,53.0,80.0,2335.0,398.0,256.0,212.0,310.0,425.0,177.0,478.0,1194.0,596.0,637.0,115.0,531.0,80.0,212.0,168.0,159.0,1044.0,80.0,6615.0,1601.0,71.0,734.0,195.0,840.0,955.0,97.0,460.0,53.0,1114.0,2052.0,363.0,97.0,1353.0,681.0,97.0,628.0,38.0,9.0,80.0,4.0
"Write narrative, dramatic, lyric, or other types of poetry for publication.",write narrative dramatic lyric or other types of poetry for publication,Write material for artistic or entertainment purposes.,Write material for artistic or commercial purposes.,Documenting/Recording Information,"Poets, Lyricists and Creative Writers",poets lyricists and creative writers,27-3043.05,Writers and Editors,Media and Communication Workers,"Arts, Design, Entertainment, Sports, and Media Occupations",2026-02-12,0.0221514360776009,4.549132947976879,False,1.6599930769230768,4.36,63.64,E1,E1,76910.0,66950.0,76910.0,55990.0,47970.0,86480.0,76830.0,98460.0,76910.0,129300.0,68080.0,74710.0,76910.0,56360.0,68220.0,75820.0,61010.0,65840.0,48780.0,89520.0,76910.0,104330.0,85260.0,76910.0,72810.0,54180.0,58140.0,76910.0,65470.0,63910.0,71830.0,81590.0,76910.0,76910.0,63660.0,50860.0,65930.0,58770.0,80540.0,77410.0,70190.0,51920.0,56700.0,58870.0,69990.0,64530.0,94430.0,85000.0,85700.0,64410.0,64370.0,49650.0,76910.0,43440.0,76910.0,21199.0,159.0,44.0,531.0,239.0,7420.0,1150.0,425.0,65.0,929.0,2662.0,725.0,53.0,80.0,2335.0,398.0,256.0,212.0,310.0,425.0,177.0,478.0,1194.0,596.0,637.0,115.0,531.0,80.0,212.0,168.0,159.0,1044.0,80.0,6615.0,1601.0,71.0,734.0,195.0,840.0,955.0,97.0,460.0,53.0,1114.0,2052.0,363.0,97.0,1353.0,681.0,97.0,628.0,38.0,9.0,80.0,4.0
"Write humorous material for publication, or for performances such as comedy routines, gags, and comedy shows.",write humorous material for publication or for performances such as comedy routines gags and comedy shows,Write material for artistic or entertainment purposes.,Write material for artistic or commercial purposes.,Documenting/Recording Information,"Poets, Lyricists and Creative Writers",poets lyricists and creative writers,27-3043.05,Writers and Editors,Media and Communication Workers,"Arts, Design, Entertainment, Sports, and Media Occupations",2026-02-12,0.0251418799480769,5.0,False,0.2538461538461538,3.38,38.1,E1,E1,76910.0,66950.0,76910.0,55990.0,47970.0,86480.0,76830.0,98460.0,76910.0,129300.0,68080.0,74710.0,76910.0,56360.0,68220.0,75820.0,61010.0,65840.0,48780.0,89520.0,76910.0,104330.0,85260.0,76910.0,72810.0,54180.0,58140.0,76910.0,65470.0,63910.0,71830.0,81590.0,76910.0,76910.0,63660.0,50860.0,65930.0,58770.0,80540.0,77410.0,70190.0,51920.0,56700.0,58870.0,69990.0,64530.0,94430.0,85000.0,85700.0,64410.0,64370.0,49650.0,76910.0,43440.0,76910.0,21199.0,159.0,44.0,531.0,239.0,7420.0,1150.0,425.0,65.0,929.0,2662.0,725.0,53.0,80.0,2335.0,398.0,256.0,212.0,310.0,425.0,177.0,478.0,1194.0,596.0,637.0,115.0,531.0,80.0,212.0,168.0,159.0,1044.0,80.0,6615.0,1601.0,71.0,734.0,195.0,840.0,955.0,97.0,460.0,53.0,1114.0,2052.0,363.0,97.0,1353.0,681.0,97.0,628.0,38.0,9.0,80.0,4.0
"Write words to fit musical compositions, including lyrics for operas, musical plays, and choral works.",write words to fit musical compositions including lyrics for operas musical plays and choral works,Write material for artistic or entertainment purposes.,Write material for artistic or commercial purposes.,Documenting/Recording Information,"Poets, Lyricists and Creative Writers",poets lyricists and creative writers,27-3043.05,Writers and Editors,Media and Communication Workers,"Arts, Design, Entertainment, Sports, and Media Occupations",2026-02-12,0.002325900788148,4.531282500189826,False,0.5528846153846154,4.29,36.36,E1,E1,76910.0,66950.0,76910.0,55990.0,47970.0,86480.0,76830.0,98460.0,76910.0,129300.0,68080.0,74710.0,76910.0,56360.0,68220.0,75820.0,61010.0,65840.0,48780.0,89520.0,76910.0,104330.0,85260.0,76910.0,72810.0,54180.0,58140.0,76910.0,65470.0,63910.0,71830.0,81590.0,76910.0,76910.0,63660.0,50860.0,65930.0,58770.0,80540.0,77410.0,70190.0,51920.0,56700.0,58870.0,69990.0,64530.0,94430.0,85000.0,85700.0,64410.0,64370.0,49650.0,76910.0,43440.0,76910.0,21199.0,159.0,44.0,531.0,239.0,7420.0,1150.0,425.0,65.0,929.0,2662.0,725.0,53.0,80.0,2335.0,398.0,256.0,212.0,310.0,425.0,177.0,478.0,1194.0,596.0,637.0,115.0,531.0,80.0,212.0,168.0,159.0,1044.0,80.0,6615.0,1601.0,71.0,734.0,195.0,840.0,955.0,97.0,460.0,53.0,1114.0,2052.0,363.0,97.0,1353.0,681.0,97.0,628.0,38.0,9.0,80.0,4.0
"Develop factors such as themes, plots, characterizations, psychological analyses, historical environments, action, and dialogue, to create material.",develop factors such as themes plots characterizations psychological analyses historical environments action and dialogue to create material,Write material for artistic or entertainment purposes.,Write material for artistic or commercial purposes.,Documenting/Recording Information,"Poets, Lyricists and Creative Writers",poets lyricists and creative writers,27-3043.05,Writers and Editors,Media and Communication Workers,"Arts, Design, Entertainment, Sports, and Media Occupations",2026-02-12,0.3941848050009083,4.296828246558947,False,1.2776861538461537,4.67,95.45,E1,E1,76910.0,66950.0,76910.0,55990.0,47970.0,86480.0,76830.0,98460.0,76910.0,129300.0,68080.0,74710.0,76910.0,56360.0,68220.0,75820.0,61010.0,65840.0,48780.0,89520.0,76910.0,104330.0,85260.0,76910.0,72810.0,54180.0,58140.0,76910.0,65470.0,63910.0,71830.0,81590.0,76910.0,76910.0,63660.0,50860.0,65930.0,58770.0,80540.0,77410.0,70190.0,51920.0,56700.0,58870.0,69990.0,64530.0,94430.0,85000.0,85700.0,64410.0,64370.0,49650.0,76910.0,43440.0,76910.0,21199.0,159.0,44.0,531.0,239.0,7420.0,1150.0,425.0,65.0,929.0,2662.0,725.0,53.0,80.0,2335.0,398.0,256.0,212.0,310.0,425.0,177.0,478.0,1194.0,596.0,637.0,115.0,531.0,80.0,212.0,168.0,159.0,1044.0,80.0,6615.0,1601.0,71.0,734.0,195.0,840.0,955.0,97.0,460.0,53.0,1114.0,2052.0,363.0,97.0,1353.0,681.0,97.0,628.0,38.0,9.0,80.0,4.0
Adapt text to accommodate musical requirements of composers and singers.,adapt text to accommodate musical requirements of composers and singers,Edit written materials.,Edit written materials or documents.,Making Decisions and Solving Problems,"Poets, Lyricists and Creative Writers",poets lyricists and creative writers,27-3043.05,Writers and Editors,Media and Communication Workers,"Arts, Design, Entertainment, Sports, and Media Occupations",2026-02-12,0.0037657441331921,5.0,False,0.4159188461538461,4.29,31.82,E1,E1,76910.0,66950.0,76910.0,55990.0,47970.0,86480.0,76830.0,98460.0,76910.0,129300.0,68080.0,74710.0,76910.0,56360.0,68220.0,75820.0,61010.0,65840.0,48780.0,89520.0,76910.0,104330.0,85260.0,76910.0,72810.0,54180.0,58140.0,76910.0,65470.0,63910.0,71830.0,81590.0,76910.0,76910.0,63660.0,50860.0,65930.0,58770.0,80540.0,77410.0,70190.0,51920.0,56700.0,58870.0,69990.0,64530.0,94430.0,85000.0,85700.0,64410.0,64370.0,49650.0,76910.0,43440.0,76910.0,21199.0,159.0,44.0,531.0,239.0,7420.0,1150.0,425.0,65.0,929.0,2662.0,725.0,53.0,80.0,2335.0,398.0,256.0,212.0,310.0,425.0,177.0,478.0,1194.0,596.0,637.0,115.0,531.0,80.0,212.0,168.0,159.0,1044.0,80.0,6615.0,1601.0,71.0,734.0,195.0,840.0,955.0,97.0,460.0,53.0,1114.0,2052.0,363.0,97.0,1353.0,681.0,97.0,628.0,38.0,9.0,80.0,4.0
"Plan project arrangements or outlines, and organize material accordingly.",plan project arrangements or outlines and organize material accordingly,Write material for artistic or entertainment purposes.,Write material for artistic or commercial purposes.,Documenting/Recording Information,"Poets, Lyricists and Creative Writers",poets lyricists and creative writers,27-3043.05,Writers and Editors,Media and Communication Workers,"Arts, Design, Entertainment, Sports, and Media Occupations",2026-02-12,0.001882872066596,4.531282500189826,False,0.7140384615384616,4.0,90.91,E1,E1,76910.0,66950.0,76910.0,55990.0,47970.0,86480.0,76830.0,98460.0,76910.0,129300.0,68080.0,74710.0,76910.0,56360.0,68220.0,75820.0,61010.0,65840.0,48780.0,89520.0,76910.0,104330.0,85260.0,76910.0,72810.0,54180.0,58140.0,76910.0,65470.0,63910.0,71830.0,81590.0,76910.0,76910.0,63660.0,50860.0,65930.0,58770.0,80540.0,77410.0,70190.0,51920.0,56700.0,58870.0,69990.0,64530.0,94430.0,85000.0,85700.0,64410.0,64370.0,49650.0,76910.0,43440.0,76910.0,21199.0,159.0,44.0,531.0,239.0,7420.0,1150.0,425.0,65.0,929.0,2662.0,725.0,53.0,80.0,2335.0,398.0,256.0,212.0,310.0,425.0,177.0,478.0,1194.0,596.0,637.0,115.0,531.0,80.0,212.0,168.0,159.0,1044.0,80.0,6615.0,1601.0,71.0,734.0,195.0,840.0,955.0,97.0,460.0,53.0,1114.0,2052.0,363.0,97.0,1353.0,681.0,97.0,628.0,38.0,9.0,80.0,4.0
"Plan project arrangements or outlines, and organize material accordingly.",plan project arrangements or outlines and organize material accordingly,Coordinate artistic activities.,Coordinate artistic or entertainment activities.,"Guiding, Directing, and Motivating Subordinates","Poets, Lyricists and Creative Writers",poets lyricists and creative writers,27-3043.05,Writers and Editors,Media and Communication Workers,"Arts, Design, Entertainment, Sports, and Media Occupations",2026-02-12,0.001882872066596,4.531282500189826,False,0.7140384615384616,4.0,90.91,E1,E1,76910.0,66950.0,76910.0,55990.0,47970.0,86480.0,76830.0,98460.0,76910.0,129300.0,68080.0,74710.0,76910.0,56360.0,68220.0,75820.0,61010.0,65840.0,48780.0,89520.0,76910.0,104330.0,85260.0,76910.0,72810.0,54180.0,58140.0,76910.0,65470.0,63910.0,71830.0,81590.0,76910.0,76910.0,63660.0,50860.0,65930.0,58770.0,80540.0,77410.0,70190.0,51920.0,56700.0,58870.0,69990.0,64530.0,94430.0,85000.0,85700.0,64410.0,64370.0,49650.0,76910.0,43440.0,76910.0,21199.0,159.0,44.0,531.0,239.0,7420.0,1150.0,425.0,65.0,929.0,2662.0,725.0,53.0,80.0,2335.0,398.0,256.0,212.0,310.0,425.0,177.0,478.0,1194.0,596.0,637.0,115.0,531.0,80.0,212.0,168.0,159.0,1044.0,80.0,6615.0,1601.0,71.0,734.0,195.0,840.0,955.0,97.0,460.0,53.0,1114.0,2052.0,363.0,97.0,1353.0,681.0,97.0,628.0,38.0,9.0,80.0,4.0
"Choose subject matter and suitable form to express personal feelings and experiences or ideas, or to narrate stories or events.",choose subject matter and suitable form to express personal feelings and experiences or ideas or to narrate stories or events,Determine presentation subjects or content.,"Develop news, entertainment, or artistic content.",Thinking Creatively,"Poets, Lyricists and Creative Writers",poets lyricists and creative writers,27-3043.05,Writers and Editors,Media and Communication Workers,"Arts, Design, Entertainment, Sports, and Media Occupations",2026-02-12,0.002990443870476,5.0,False,1.094316923076923,4.55,95.45,E1,E1,76910.0,66950.0,76910.0,55990.0,47970.0,86480.0,76830.0,98460.0,76910.0,129300.0,68080.0,74710.0,76910.0,56360.0,68220.0,75820.0,61010.0,65840.0,48780.0,89520.0,76910.0,104330.0,85260.0,76910.0,72810.0,54180.0,58140.0,76910.0,65470.0,63910.0,71830.0,81590.0,76910.0,76910.0,63660.0,50860.0,65930.0,58770.0,80540.0,77410.0,70190.0,51920.0,56700.0,58870.0,69990.0,64530.0,94430.0,85000.0,85700.0,64410.0,64370.0,49650.0,76910.0,43440.0,76910.0,21199.0,159.0,44.0,531.0,239.0,7420.0,1150.0,425.0,65.0,929.0,2662.0,725.0,53.0,80.0,2335.0,398.0,256.0,212.0,310.0,425.0,177.0,478.0,1194.0,596.0,637.0,115.0,531.0,80.0,212.0,168.0,159.0,1044.0,80.0,6615.0,1601.0,71.0,734.0,195.0,840.0,955.0,97.0,460.0,53.0,1114.0,2052.0,363.0,97.0,1353.0,681.0,97.0,628.0,38.0,9.0,80.0,4.0
"Proofread, edit, and revise translated materials.",proofread edit and revise translated materials,Edit written materials.,Edit written materials or documents.,Making Decisions and Solving Problems,Interpreters and Translators,interpreters and translators,27-3091.00,Miscellaneous Media and Communication Workers,Media and Communication Workers,"Arts, Design, Entertainment, Sports, and Media Occupations",2026-02-12,0.025252637128465,3.972222222222223,False,1.45897,3.93,63.64,E1,E1,60170.0,46130.0,60170.0,50150.0,52490.0,70770.0,71790.0,68340.0,60170.0,109970.0,48930.0,57880.0,42270.0,66130.0,55290.0,48140.0,48150.0,47950.0,53590.0,48420.0,63470.0,88550.0,72750.0,45310.0,66410.0,57130.0,57010.0,47850.0,53050.0,50370.0,56370.0,58970.0,63550.0,84090.0,50030.0,48190.0,61230.0,48980.0,66300.0,57040.0,82320.0,50860.0,53140.0,51080.0,47510.0,65770.0,62450.0,63030.0,61750.0,60170.0,63390.0,60170.0,60170.0,42990.0,60170.0,52060.0,310.0,150.0,2070.0,220.0,5560.0,800.0,280.0,110.0,280.0,4200.0,1600.0,60.0,300.0,1510.0,1170.0,560.0,470.0,480.0,120.0,90.0,1150.0,2280.0,940.0,1030.0,80.0,440.0,60.0,570.0,320.0,240.0,870.0,360.0,3240.0,1780.0,130.0,2030.0,320.0,660.0,1420.0,200.0,520.0,230.0,710.0,6780.0,850.0,80.0,1630.0,1250.0,120.0,1410.0,93.0,22.0,130.0,11.0
"Read written materials, such as legal documents, scientific works, or news reports, and rewrite material into specified languages.",read written materials such as legal documents scientific works or news reports and rewrite material into specified languages,Translate information for others.,"Interpret language, cultural, or religious information for others.",Interpreting the Meaning of Information for Others,Interpreters and Translators,interpreters and translators,27-3091.00,Miscellaneous Media and Communication Workers,Media and Communication Workers,"Arts, Design, Entertainment, Sports, and Media Occupations",2026-02-12,0.1728919585856751,4.959687906371912,False,0.6473226923076923,3.71,64.42,E1,E1,60170.0,46130.0,60170.0,50150.0,52490.0,70770.0,71790.0,68340.0,60170.0,109970.0,48930.0,57880.0,42270.0,66130.0,55290.0,48140.0,48150.0,47950.0,53590.0,48420.0,63470.0,88550.0,72750.0,45310.0,66410.0,57130.0,57010.0,47850.0,53050.0,50370.0,56370.0,58970.0,63550.0,84090.0,50030.0,48190.0,61230.0,48980.0,66300.0,57040.0,82320.0,50860.0,53140.0,51080.0,47510.0,65770.0,62450.0,63030.0,61750.0,60170.0,63390.0,60170.0,60170.0,42990.0,60170.0,52060.0,310.0,150.0,2070.0,220.0,5560.0,800.0,280.0,110.0,280.0,4200.0,1600.0,60.0,300.0,1510.0,1170.0,560.0,470.0,480.0,120.0,90.0,1150.0,2280.0,940.0,1030.0,80.0,440.0,60.0,570.0,320.0,240.0,870.0,360.0,3240.0,1780.0,130.0,2030.0,320.0,660.0,1420.0,200.0,520.0,230.0,710.0,6780.0,850.0,80.0,1630.0,1250.0,120.0,1410.0,93.0,22.0,130.0,11.0
Check translations of technical terms and terminology to ensure that they are accurate and remain consistent throughout translation revisions.,check translations of technical terms and terminology to ensure that they are accurate and remain consistent throughout translation revisions,Verify accuracy of data.,Evaluate the quality or accuracy of data.,Processing Information,Interpreters and Translators,interpreters and translators,27-3091.00,Miscellaneous Media and Communication Workers,Media and Communication Workers,"Arts, Design, Entertainment, Sports, and Media Occupations",2026-02-12,0.0017721148862079,4.670600671918713,False,2.554607692307693,4.35,81.68,E0,E1,60170.0,46130.0,60170.0,50150.0,52490.0,70770.0,71790.0,68340.0,60170.0,109970.0,48930.0,57880.0,42270.0,66130.0,55290.0,48140.0,48150.0,47950.0,53590.0,48420.0,63470.0,88550.0,72750.0,45310.0,66410.0,57130.0,57010.0,47850.0,53050.0,50370.0,56370.0,58970.0,63550.0,84090.0,50030.0,48190.0,61230.0,48980.0,66300.0,57040.0,82320.0,50860.0,53140.0,51080.0,47510.0,65770.0,62450.0,63030.0,61750.0,60170.0,63390.0,60170.0,60170.0,42990.0,60170.0,52060.0,310.0,150.0,2070.0,220.0,5560.0,800.0,280.0,110.0,280.0,4200.0,1600.0,60.0,300.0,1510.0,1170.0,560.0,470.0,480.0,120.0,90.0,1150.0,2280.0,940.0,1030.0,80.0,440.0,60.0,570.0,320.0,240.0,870.0,360.0,3240.0,1780.0,130.0,2030.0,320.0,660.0,1420.0,200.0,520.0,230.0,710.0,6780.0,850.0,80.0,1630.0,1250.0,120.0,1410.0,93.0,22.0,130.0,11.0
"Adapt translations to students' cognitive and grade levels, collaborating with educational team members as necessary.",adapt translations to students cognitive and grade levels collaborating with educational team members as necessary,Translate information for others.,"Interpret language, cultural, or religious information for others.",Interpreting the Meaning of Information for Others,Interpreters and Translators,interpreters and translators,27-3091.00,Miscellaneous Media and Communication Workers,Media and Communication Workers,"Arts, Design, Entertainment, Sports, and Media Occupations",2026-02-12,0.0037657441331921,5.0,False,2.036044615384616,4.42,53.23,E1,E1,60170.0,46130.0,60170.0,50150.0,52490.0,70770.0,71790.0,68340.0,60170.0,109970.0,48930.0,57880.0,42270.0,66130.0,55290.0,48140.0,48150.0,47950.0,53590.0,48420.0,63470.0,88550.0,72750.0,45310.0,66410.0,57130.0,57010.0,47850.0,53050.0,50370.0,56370.0,58970.0,63550.0,84090.0,50030.0,48190.0,61230.0,48980.0,66300.0,57040.0,82320.0,50860.0,53140.0,51080.0,47510.0,65770.0,62450.0,63030.0,61750.0,60170.0,63390.0,60170.0,60170.0,42990.0,60170.0,52060.0,310.0,150.0,2070.0,220.0,5560.0,800.0,280.0,110.0,280.0,4200.0,1600.0,60.0,300.0,1510.0,1170.0,560.0,470.0,480.0,120.0,90.0,1150.0,2280.0,940.0,1030.0,80.0,440.0,60.0,570.0,320.0,240.0,870.0,360.0,3240.0,1780.0,130.0,2030.0,320.0,660.0,1420.0,200.0,520.0,230.0,710.0,6780.0,850.0,80.0,1630.0,1250.0,120.0,1410.0,93.0,22.0,130.0,11.0
