task,task_normalized,dwa_title,iwa_title,gwa_title,title,title_normalized,soc_code_2010,broad_occ,minor_occ_category,major_occ_category,date,pct_normalized,auto_aug_mean,physical,freq_mean,importance,relevance,eloundu_human,eloundu_gpt4,a_med_nat_2025,a_med_al_2025,a_med_ak_2025,a_med_az_2025,a_med_ar_2025,a_med_ca_2025,a_med_co_2025,a_med_ct_2025,a_med_de_2025,a_med_dc_2025,a_med_fl_2025,a_med_ga_2025,a_med_hi_2025,a_med_id_2025,a_med_il_2025,a_med_in_2025,a_med_ia_2025,a_med_ks_2025,a_med_ky_2025,a_med_la_2025,a_med_me_2025,a_med_md_2025,a_med_ma_2025,a_med_mi_2025,a_med_mn_2025,a_med_ms_2025,a_med_mo_2025,a_med_mt_2025,a_med_ne_2025,a_med_nv_2025,a_med_nh_2025,a_med_nj_2025,a_med_nm_2025,a_med_ny_2025,a_med_nc_2025,a_med_nd_2025,a_med_oh_2025,a_med_ok_2025,a_med_or_2025,a_med_pa_2025,a_med_ri_2025,a_med_sc_2025,a_med_sd_2025,a_med_tn_2025,a_med_tx_2025,a_med_ut_2025,a_med_vt_2025,a_med_va_2025,a_med_wa_2025,a_med_wv_2025,a_med_wi_2025,a_med_wy_2025,a_med_gu_2025,a_med_pr_2025,a_med_vi_2025,emp_tot_nat_2025,emp_tot_al_2025,emp_tot_ak_2025,emp_tot_az_2025,emp_tot_ar_2025,emp_tot_ca_2025,emp_tot_co_2025,emp_tot_ct_2025,emp_tot_de_2025,emp_tot_dc_2025,emp_tot_fl_2025,emp_tot_ga_2025,emp_tot_hi_2025,emp_tot_id_2025,emp_tot_il_2025,emp_tot_in_2025,emp_tot_ia_2025,emp_tot_ks_2025,emp_tot_ky_2025,emp_tot_la_2025,emp_tot_me_2025,emp_tot_md_2025,emp_tot_ma_2025,emp_tot_mi_2025,emp_tot_mn_2025,emp_tot_ms_2025,emp_tot_mo_2025,emp_tot_mt_2025,emp_tot_ne_2025,emp_tot_nv_2025,emp_tot_nh_2025,emp_tot_nj_2025,emp_tot_nm_2025,emp_tot_ny_2025,emp_tot_nc_2025,emp_tot_nd_2025,emp_tot_oh_2025,emp_tot_ok_2025,emp_tot_or_2025,emp_tot_pa_2025,emp_tot_ri_2025,emp_tot_sc_2025,emp_tot_sd_2025,emp_tot_tn_2025,emp_tot_tx_2025,emp_tot_ut_2025,emp_tot_vt_2025,emp_tot_va_2025,emp_tot_wa_2025,emp_tot_wv_2025,emp_tot_wi_2025,emp_tot_wy_2025,emp_tot_gu_2025,emp_tot_pr_2025,emp_tot_vi_2025
Prepare articles for publication or presentation at professional conferences.,prepare articles for publication or presentation at professional conferences,Present research results to others.,Present research or technical information.,Documenting/Recording Information,Biostatisticians,biostatisticians,15-2041.01,Statisticians,Mathematical Science Occupations,Computer and Mathematical Occupations,2026-02-12,0.0321604278304941,3.559139784946237,False,0.1397907692307692,4.04,100.0,E1,E1,105650.0,76400.0,105650.0,79640.0,105720.0,135960.0,109660.0,102860.0,109570.0,140670.0,108040.0,115150.0,76780.0,105650.0,119760.0,109300.0,80150.0,111780.0,112520.0,76400.0,85680.0,132620.0,96710.0,102710.0,105650.0,64670.0,66330.0,105650.0,83480.0,79750.0,96080.0,118280.0,84330.0,136020.0,115690.0,75890.0,98190.0,89540.0,93620.0,93830.0,102620.0,65450.0,105650.0,98230.0,102960.0,88610.0,82210.0,114920.0,105650.0,84660.0,107150.0,105650.0,105650.0,49730.0,105650.0,14515.0,200.0,80.0,440.0,570.0,2480.0,780.0,490.0,70.0,550.0,550.0,460.0,90.0,160.0,480.0,230.0,250.0,80.0,80.0,70.0,80.0,2730.0,2480.0,570.0,780.0,80.0,680.0,47.0,140.0,50.0,70.0,880.0,230.0,1220.0,1200.0,40.0,580.0,50.0,600.0,1630.0,40.0,240.0,42.0,530.0,1390.0,300.0,28.0,720.0,2960.0,90.0,250.0,26.0,6.0,230.0,3.0
Prepare articles for publication or presentation at professional conferences.,prepare articles for publication or presentation at professional conferences,Prepare analytical reports.,Present research or technical information.,Documenting/Recording Information,Biostatisticians,biostatisticians,15-2041.01,Statisticians,Mathematical Science Occupations,Computer and Mathematical Occupations,2026-02-12,0.0321604278304941,3.559139784946237,False,0.1397907692307692,4.04,100.0,E1,E1,105650.0,76400.0,105650.0,79640.0,105720.0,135960.0,109660.0,102860.0,109570.0,140670.0,108040.0,115150.0,76780.0,105650.0,119760.0,109300.0,80150.0,111780.0,112520.0,76400.0,85680.0,132620.0,96710.0,102710.0,105650.0,64670.0,66330.0,105650.0,83480.0,79750.0,96080.0,118280.0,84330.0,136020.0,115690.0,75890.0,98190.0,89540.0,93620.0,93830.0,102620.0,65450.0,105650.0,98230.0,102960.0,88610.0,82210.0,114920.0,105650.0,84660.0,107150.0,105650.0,105650.0,49730.0,105650.0,14515.0,200.0,80.0,440.0,570.0,2480.0,780.0,490.0,70.0,550.0,550.0,460.0,90.0,160.0,480.0,230.0,250.0,80.0,80.0,70.0,80.0,2730.0,2480.0,570.0,780.0,80.0,680.0,47.0,140.0,50.0,70.0,880.0,230.0,1220.0,1200.0,40.0,580.0,50.0,600.0,1630.0,40.0,240.0,42.0,530.0,1390.0,300.0,28.0,720.0,2960.0,90.0,250.0,26.0,6.0,230.0,3.0
"Perform quality control audits to ensure accuracy, completeness, or proper usage of clinical systems and data.",perform quality control audits to ensure accuracy completeness or proper usage of clinical systems and data,Evaluate data quality.,Evaluate the quality or accuracy of data.,Processing Information,Clinical Data Managers,clinical data managers,15-2041.02,Data Scientists,Mathematical Science Occupations,Computer and Mathematical Occupations,2026-02-12,0.0016133993894896,3.8862151825904494,False,0.1626123076923076,3.72,90.0,E1,E2,120230.0,103120.0,84110.0,107240.0,109390.0,141590.0,117400.0,126340.0,120230.0,126490.0,115820.0,104340.0,102130.0,89380.0,106560.0,91470.0,95830.0,98130.0,91760.0,78760.0,90880.0,136370.0,131750.0,100590.0,128800.0,69490.0,97090.0,100490.0,98230.0,98540.0,100620.0,135280.0,95850.0,130460.0,119090.0,81900.0,102630.0,86310.0,125990.0,106850.0,102440.0,91990.0,96150.0,100330.0,122090.0,108090.0,127070.0,126430.0,163350.0,85090.0,106680.0,120230.0,120230.0,80350.0,120230.0,131220.0,1740.0,230.0,4560.0,530.0,39310.0,6280.0,1760.0,770.0,2680.0,10240.0,9260.0,300.0,1350.0,10520.0,3580.0,2300.0,490.0,1540.0,1300.0,1210.0,3340.0,9420.0,7360.0,4020.0,440.0,4730.0,220.0,1980.0,1680.0,1100.0,6430.0,560.0,23970.0,11430.0,210.0,6100.0,1900.0,2140.0,13810.0,1160.0,3750.0,220.0,2790.0,25860.0,4360.0,200.0,8920.0,9600.0,390.0,4370.0,235.0,56.0,100.0,27.0
"Contribute to the compilation, organization, and production of protocols, clinical study reports, regulatory submissions, or other controlled documentation.",contribute to the compilation organization and production of protocols clinical study reports regulatory submissions or other controlled documentation,Manage documentation to ensure organization or accuracy.,Coordinate regulatory compliance activities.,"Guiding, Directing, and Motivating Subordinates",Clinical Data Managers,clinical data managers,15-2041.02,Data Scientists,Mathematical Science Occupations,Computer and Mathematical Occupations,2026-02-12,0.0226951514121547,4.111111111111111,False,0.3905503846153846,3.44,90.0,E1,E2,120230.0,103120.0,84110.0,107240.0,109390.0,141590.0,117400.0,126340.0,120230.0,126490.0,115820.0,104340.0,102130.0,89380.0,106560.0,91470.0,95830.0,98130.0,91760.0,78760.0,90880.0,136370.0,131750.0,100590.0,128800.0,69490.0,97090.0,100490.0,98230.0,98540.0,100620.0,135280.0,95850.0,130460.0,119090.0,81900.0,102630.0,86310.0,125990.0,106850.0,102440.0,91990.0,96150.0,100330.0,122090.0,108090.0,127070.0,126430.0,163350.0,85090.0,106680.0,120230.0,120230.0,80350.0,120230.0,131220.0,1740.0,230.0,4560.0,530.0,39310.0,6280.0,1760.0,770.0,2680.0,10240.0,9260.0,300.0,1350.0,10520.0,3580.0,2300.0,490.0,1540.0,1300.0,1210.0,3340.0,9420.0,7360.0,4020.0,440.0,4730.0,220.0,1980.0,1680.0,1100.0,6430.0,560.0,23970.0,11430.0,210.0,6100.0,1900.0,2140.0,13810.0,1160.0,3750.0,220.0,2790.0,25860.0,4360.0,200.0,8920.0,9600.0,390.0,4370.0,235.0,56.0,100.0,27.0
"Evaluate processes and technologies, and suggest revisions to increase productivity and efficiency.",evaluate processes and technologies and suggest revisions to increase productivity and efficiency,Evaluate utility of software or hardware technologies.,"Evaluate the characteristics, usefulness, or performance of products or technologies.","Judging the Qualities of Things, Services, or People",Clinical Data Managers,clinical data managers,15-2041.02,Data Scientists,Mathematical Science Occupations,Computer and Mathematical Occupations,2026-02-12,0.0021511991859862,2.5080793319292685,False,0.3188461538461539,3.7,100.0,E0,E2,120230.0,103120.0,84110.0,107240.0,109390.0,141590.0,117400.0,126340.0,120230.0,126490.0,115820.0,104340.0,102130.0,89380.0,106560.0,91470.0,95830.0,98130.0,91760.0,78760.0,90880.0,136370.0,131750.0,100590.0,128800.0,69490.0,97090.0,100490.0,98230.0,98540.0,100620.0,135280.0,95850.0,130460.0,119090.0,81900.0,102630.0,86310.0,125990.0,106850.0,102440.0,91990.0,96150.0,100330.0,122090.0,108090.0,127070.0,126430.0,163350.0,85090.0,106680.0,120230.0,120230.0,80350.0,120230.0,131220.0,1740.0,230.0,4560.0,530.0,39310.0,6280.0,1760.0,770.0,2680.0,10240.0,9260.0,300.0,1350.0,10520.0,3580.0,2300.0,490.0,1540.0,1300.0,1210.0,3340.0,9420.0,7360.0,4020.0,440.0,4730.0,220.0,1980.0,1680.0,1100.0,6430.0,560.0,23970.0,11430.0,210.0,6100.0,1900.0,2140.0,13810.0,1160.0,3750.0,220.0,2790.0,25860.0,4360.0,200.0,8920.0,9600.0,390.0,4370.0,235.0,56.0,100.0,27.0
"Evaluate processes and technologies, and suggest revisions to increase productivity and efficiency.",evaluate processes and technologies and suggest revisions to increase productivity and efficiency,Recommend changes to improve computer or information systems.,Advise others on the design or use of technologies.,Provide Consultation and Advice to Others,Clinical Data Managers,clinical data managers,15-2041.02,Data Scientists,Mathematical Science Occupations,Computer and Mathematical Occupations,2026-02-12,0.0021511991859862,2.5080793319292685,False,0.3188461538461539,3.7,100.0,E0,E2,120230.0,103120.0,84110.0,107240.0,109390.0,141590.0,117400.0,126340.0,120230.0,126490.0,115820.0,104340.0,102130.0,89380.0,106560.0,91470.0,95830.0,98130.0,91760.0,78760.0,90880.0,136370.0,131750.0,100590.0,128800.0,69490.0,97090.0,100490.0,98230.0,98540.0,100620.0,135280.0,95850.0,130460.0,119090.0,81900.0,102630.0,86310.0,125990.0,106850.0,102440.0,91990.0,96150.0,100330.0,122090.0,108090.0,127070.0,126430.0,163350.0,85090.0,106680.0,120230.0,120230.0,80350.0,120230.0,131220.0,1740.0,230.0,4560.0,530.0,39310.0,6280.0,1760.0,770.0,2680.0,10240.0,9260.0,300.0,1350.0,10520.0,3580.0,2300.0,490.0,1540.0,1300.0,1210.0,3340.0,9420.0,7360.0,4020.0,440.0,4730.0,220.0,1980.0,1680.0,1100.0,6430.0,560.0,23970.0,11430.0,210.0,6100.0,1900.0,2140.0,13810.0,1160.0,3750.0,220.0,2790.0,25860.0,4360.0,200.0,8920.0,9600.0,390.0,4370.0,235.0,56.0,100.0,27.0
"Provide support and information to functional areas such as marketing, clinical monitoring, and medical affairs.",provide support and information to functional areas such as marketing clinical monitoring and medical affairs,Communicate project information to others.,Communicate with others about specifications or project details.,"Communicating with Supervisors, Peers, or Subordinates",Clinical Data Managers,clinical data managers,15-2041.02,Data Scientists,Mathematical Science Occupations,Computer and Mathematical Occupations,2026-02-12,0.002796558941782,2.976148851148851,False,0.4652649999999999,2.84,95.0,E2,E2,120230.0,103120.0,84110.0,107240.0,109390.0,141590.0,117400.0,126340.0,120230.0,126490.0,115820.0,104340.0,102130.0,89380.0,106560.0,91470.0,95830.0,98130.0,91760.0,78760.0,90880.0,136370.0,131750.0,100590.0,128800.0,69490.0,97090.0,100490.0,98230.0,98540.0,100620.0,135280.0,95850.0,130460.0,119090.0,81900.0,102630.0,86310.0,125990.0,106850.0,102440.0,91990.0,96150.0,100330.0,122090.0,108090.0,127070.0,126430.0,163350.0,85090.0,106680.0,120230.0,120230.0,80350.0,120230.0,131220.0,1740.0,230.0,4560.0,530.0,39310.0,6280.0,1760.0,770.0,2680.0,10240.0,9260.0,300.0,1350.0,10520.0,3580.0,2300.0,490.0,1540.0,1300.0,1210.0,3340.0,9420.0,7360.0,4020.0,440.0,4730.0,220.0,1980.0,1680.0,1100.0,6430.0,560.0,23970.0,11430.0,210.0,6100.0,1900.0,2140.0,13810.0,1160.0,3750.0,220.0,2790.0,25860.0,4360.0,200.0,8920.0,9600.0,390.0,4370.0,235.0,56.0,100.0,27.0
Design and validate clinical databases including designing or testing logic checks.,design and validate clinical databases including designing or testing logic checks,Evaluate data quality.,Evaluate the quality or accuracy of data.,Processing Information,Clinical Data Managers,clinical data managers,15-2041.02,Data Scientists,Mathematical Science Occupations,Computer and Mathematical Occupations,2026-02-12,0.0016133993894896,3.8862151825904494,False,0.4353846153846153,4.5,100.0,E2,E1,120230.0,103120.0,84110.0,107240.0,109390.0,141590.0,117400.0,126340.0,120230.0,126490.0,115820.0,104340.0,102130.0,89380.0,106560.0,91470.0,95830.0,98130.0,91760.0,78760.0,90880.0,136370.0,131750.0,100590.0,128800.0,69490.0,97090.0,100490.0,98230.0,98540.0,100620.0,135280.0,95850.0,130460.0,119090.0,81900.0,102630.0,86310.0,125990.0,106850.0,102440.0,91990.0,96150.0,100330.0,122090.0,108090.0,127070.0,126430.0,163350.0,85090.0,106680.0,120230.0,120230.0,80350.0,120230.0,131220.0,1740.0,230.0,4560.0,530.0,39310.0,6280.0,1760.0,770.0,2680.0,10240.0,9260.0,300.0,1350.0,10520.0,3580.0,2300.0,490.0,1540.0,1300.0,1210.0,3340.0,9420.0,7360.0,4020.0,440.0,4730.0,220.0,1980.0,1680.0,1100.0,6430.0,560.0,23970.0,11430.0,210.0,6100.0,1900.0,2140.0,13810.0,1160.0,3750.0,220.0,2790.0,25860.0,4360.0,200.0,8920.0,9600.0,390.0,4370.0,235.0,56.0,100.0,27.0
Design and validate clinical databases including designing or testing logic checks.,design and validate clinical databases including designing or testing logic checks,Create databases to store electronic data.,Design databases.,Thinking Creatively,Clinical Data Managers,clinical data managers,15-2041.02,Data Scientists,Mathematical Science Occupations,Computer and Mathematical Occupations,2026-02-12,0.0016133993894896,3.8862151825904494,False,0.4353846153846153,4.5,100.0,E2,E1,120230.0,103120.0,84110.0,107240.0,109390.0,141590.0,117400.0,126340.0,120230.0,126490.0,115820.0,104340.0,102130.0,89380.0,106560.0,91470.0,95830.0,98130.0,91760.0,78760.0,90880.0,136370.0,131750.0,100590.0,128800.0,69490.0,97090.0,100490.0,98230.0,98540.0,100620.0,135280.0,95850.0,130460.0,119090.0,81900.0,102630.0,86310.0,125990.0,106850.0,102440.0,91990.0,96150.0,100330.0,122090.0,108090.0,127070.0,126430.0,163350.0,85090.0,106680.0,120230.0,120230.0,80350.0,120230.0,131220.0,1740.0,230.0,4560.0,530.0,39310.0,6280.0,1760.0,770.0,2680.0,10240.0,9260.0,300.0,1350.0,10520.0,3580.0,2300.0,490.0,1540.0,1300.0,1210.0,3340.0,9420.0,7360.0,4020.0,440.0,4730.0,220.0,1980.0,1680.0,1100.0,6430.0,560.0,23970.0,11430.0,210.0,6100.0,1900.0,2140.0,13810.0,1160.0,3750.0,220.0,2790.0,25860.0,4360.0,200.0,8920.0,9600.0,390.0,4370.0,235.0,56.0,100.0,27.0
"Prepare data analysis listings and activity, performance, or progress reports.",prepare data analysis listings and activity performance or progress reports,Prepare analytical reports.,Present research or technical information.,Documenting/Recording Information,Clinical Data Managers,clinical data managers,15-2041.02,Data Scientists,Mathematical Science Occupations,Computer and Mathematical Occupations,2026-02-12,0.0261370701097326,4.307692307692308,False,0.4452461538461538,3.95,95.0,E1,E2,120230.0,103120.0,84110.0,107240.0,109390.0,141590.0,117400.0,126340.0,120230.0,126490.0,115820.0,104340.0,102130.0,89380.0,106560.0,91470.0,95830.0,98130.0,91760.0,78760.0,90880.0,136370.0,131750.0,100590.0,128800.0,69490.0,97090.0,100490.0,98230.0,98540.0,100620.0,135280.0,95850.0,130460.0,119090.0,81900.0,102630.0,86310.0,125990.0,106850.0,102440.0,91990.0,96150.0,100330.0,122090.0,108090.0,127070.0,126430.0,163350.0,85090.0,106680.0,120230.0,120230.0,80350.0,120230.0,131220.0,1740.0,230.0,4560.0,530.0,39310.0,6280.0,1760.0,770.0,2680.0,10240.0,9260.0,300.0,1350.0,10520.0,3580.0,2300.0,490.0,1540.0,1300.0,1210.0,3340.0,9420.0,7360.0,4020.0,440.0,4730.0,220.0,1980.0,1680.0,1100.0,6430.0,560.0,23970.0,11430.0,210.0,6100.0,1900.0,2140.0,13810.0,1160.0,3750.0,220.0,2790.0,25860.0,4360.0,200.0,8920.0,9600.0,390.0,4370.0,235.0,56.0,100.0,27.0
Prepare appropriate formatting to data sets as requested.,prepare appropriate formatting to data sets as requested,Prepare data for analysis.,Process digital or online data.,Interacting With Computers,Clinical Data Managers,clinical data managers,15-2041.02,Data Scientists,Mathematical Science Occupations,Computer and Mathematical Occupations,2026-02-12,0.0717424928526407,4.414976599063962,False,0.5532153846153847,4.0,90.0,E2,E1,120230.0,103120.0,84110.0,107240.0,109390.0,141590.0,117400.0,126340.0,120230.0,126490.0,115820.0,104340.0,102130.0,89380.0,106560.0,91470.0,95830.0,98130.0,91760.0,78760.0,90880.0,136370.0,131750.0,100590.0,128800.0,69490.0,97090.0,100490.0,98230.0,98540.0,100620.0,135280.0,95850.0,130460.0,119090.0,81900.0,102630.0,86310.0,125990.0,106850.0,102440.0,91990.0,96150.0,100330.0,122090.0,108090.0,127070.0,126430.0,163350.0,85090.0,106680.0,120230.0,120230.0,80350.0,120230.0,131220.0,1740.0,230.0,4560.0,530.0,39310.0,6280.0,1760.0,770.0,2680.0,10240.0,9260.0,300.0,1350.0,10520.0,3580.0,2300.0,490.0,1540.0,1300.0,1210.0,3340.0,9420.0,7360.0,4020.0,440.0,4730.0,220.0,1980.0,1680.0,1100.0,6430.0,560.0,23970.0,11430.0,210.0,6100.0,1900.0,2140.0,13810.0,1160.0,3750.0,220.0,2790.0,25860.0,4360.0,200.0,8920.0,9600.0,390.0,4370.0,235.0,56.0,100.0,27.0
Develop technical specifications for data management programming and communicate needs to information technology staff.,develop technical specifications for data management programming and communicate needs to information technology staff,Develop procedures for data management.,Develop operational or technical procedures or standards.,Developing Objectives and Strategies,Clinical Data Managers,clinical data managers,15-2041.02,Data Scientists,Mathematical Science Occupations,Computer and Mathematical Occupations,2026-02-12,0.0017209593487888,2.957164998367782,False,0.3317788461538461,3.65,85.0,E1,E1,120230.0,103120.0,84110.0,107240.0,109390.0,141590.0,117400.0,126340.0,120230.0,126490.0,115820.0,104340.0,102130.0,89380.0,106560.0,91470.0,95830.0,98130.0,91760.0,78760.0,90880.0,136370.0,131750.0,100590.0,128800.0,69490.0,97090.0,100490.0,98230.0,98540.0,100620.0,135280.0,95850.0,130460.0,119090.0,81900.0,102630.0,86310.0,125990.0,106850.0,102440.0,91990.0,96150.0,100330.0,122090.0,108090.0,127070.0,126430.0,163350.0,85090.0,106680.0,120230.0,120230.0,80350.0,120230.0,131220.0,1740.0,230.0,4560.0,530.0,39310.0,6280.0,1760.0,770.0,2680.0,10240.0,9260.0,300.0,1350.0,10520.0,3580.0,2300.0,490.0,1540.0,1300.0,1210.0,3340.0,9420.0,7360.0,4020.0,440.0,4730.0,220.0,1980.0,1680.0,1100.0,6430.0,560.0,23970.0,11430.0,210.0,6100.0,1900.0,2140.0,13810.0,1160.0,3750.0,220.0,2790.0,25860.0,4360.0,200.0,8920.0,9600.0,390.0,4370.0,235.0,56.0,100.0,27.0
Develop technical specifications for data management programming and communicate needs to information technology staff.,develop technical specifications for data management programming and communicate needs to information technology staff,Communicate project information to others.,Communicate with others about specifications or project details.,"Communicating with Supervisors, Peers, or Subordinates",Clinical Data Managers,clinical data managers,15-2041.02,Data Scientists,Mathematical Science Occupations,Computer and Mathematical Occupations,2026-02-12,0.0017209593487888,2.957164998367782,False,0.3317788461538461,3.65,85.0,E1,E1,120230.0,103120.0,84110.0,107240.0,109390.0,141590.0,117400.0,126340.0,120230.0,126490.0,115820.0,104340.0,102130.0,89380.0,106560.0,91470.0,95830.0,98130.0,91760.0,78760.0,90880.0,136370.0,131750.0,100590.0,128800.0,69490.0,97090.0,100490.0,98230.0,98540.0,100620.0,135280.0,95850.0,130460.0,119090.0,81900.0,102630.0,86310.0,125990.0,106850.0,102440.0,91990.0,96150.0,100330.0,122090.0,108090.0,127070.0,126430.0,163350.0,85090.0,106680.0,120230.0,120230.0,80350.0,120230.0,131220.0,1740.0,230.0,4560.0,530.0,39310.0,6280.0,1760.0,770.0,2680.0,10240.0,9260.0,300.0,1350.0,10520.0,3580.0,2300.0,490.0,1540.0,1300.0,1210.0,3340.0,9420.0,7360.0,4020.0,440.0,4730.0,220.0,1980.0,1680.0,1100.0,6430.0,560.0,23970.0,11430.0,210.0,6100.0,1900.0,2140.0,13810.0,1160.0,3750.0,220.0,2790.0,25860.0,4360.0,200.0,8920.0,9600.0,390.0,4370.0,235.0,56.0,100.0,27.0
Train staff on technical procedures or software program usage.,train staff on technical procedures or software program usage,Train others in computer interface or software use.,Train others to use equipment or products.,Training and Teaching Others,Clinical Data Managers,clinical data managers,15-2041.02,Data Scientists,Mathematical Science Occupations,Computer and Mathematical Occupations,2026-02-12,0.0024738790638841,2.82,False,0.1161538461538461,3.15,100.0,E0,E2,120230.0,103120.0,84110.0,107240.0,109390.0,141590.0,117400.0,126340.0,120230.0,126490.0,115820.0,104340.0,102130.0,89380.0,106560.0,91470.0,95830.0,98130.0,91760.0,78760.0,90880.0,136370.0,131750.0,100590.0,128800.0,69490.0,97090.0,100490.0,98230.0,98540.0,100620.0,135280.0,95850.0,130460.0,119090.0,81900.0,102630.0,86310.0,125990.0,106850.0,102440.0,91990.0,96150.0,100330.0,122090.0,108090.0,127070.0,126430.0,163350.0,85090.0,106680.0,120230.0,120230.0,80350.0,120230.0,131220.0,1740.0,230.0,4560.0,530.0,39310.0,6280.0,1760.0,770.0,2680.0,10240.0,9260.0,300.0,1350.0,10520.0,3580.0,2300.0,490.0,1540.0,1300.0,1210.0,3340.0,9420.0,7360.0,4020.0,440.0,4730.0,220.0,1980.0,1680.0,1100.0,6430.0,560.0,23970.0,11430.0,210.0,6100.0,1900.0,2140.0,13810.0,1160.0,3750.0,220.0,2790.0,25860.0,4360.0,200.0,8920.0,9600.0,390.0,4370.0,235.0,56.0,100.0,27.0
"Design forms for receiving, processing, or tracking data.",design forms for receiving processing or tracking data,Develop procedures for data entry or processing.,Develop operational or technical procedures or standards.,Developing Objectives and Strategies,Clinical Data Managers,clinical data managers,15-2041.02,Data Scientists,Mathematical Science Occupations,Computer and Mathematical Occupations,2026-02-12,0.0054855579242648,3.8571428571428568,False,0.2538080769230769,3.95,95.0,E2,E1,120230.0,103120.0,84110.0,107240.0,109390.0,141590.0,117400.0,126340.0,120230.0,126490.0,115820.0,104340.0,102130.0,89380.0,106560.0,91470.0,95830.0,98130.0,91760.0,78760.0,90880.0,136370.0,131750.0,100590.0,128800.0,69490.0,97090.0,100490.0,98230.0,98540.0,100620.0,135280.0,95850.0,130460.0,119090.0,81900.0,102630.0,86310.0,125990.0,106850.0,102440.0,91990.0,96150.0,100330.0,122090.0,108090.0,127070.0,126430.0,163350.0,85090.0,106680.0,120230.0,120230.0,80350.0,120230.0,131220.0,1740.0,230.0,4560.0,530.0,39310.0,6280.0,1760.0,770.0,2680.0,10240.0,9260.0,300.0,1350.0,10520.0,3580.0,2300.0,490.0,1540.0,1300.0,1210.0,3340.0,9420.0,7360.0,4020.0,440.0,4730.0,220.0,1980.0,1680.0,1100.0,6430.0,560.0,23970.0,11430.0,210.0,6100.0,1900.0,2140.0,13810.0,1160.0,3750.0,220.0,2790.0,25860.0,4360.0,200.0,8920.0,9600.0,390.0,4370.0,235.0,56.0,100.0,27.0
Read technical literature and participate in continuing education or professional associations to maintain awareness of current database technology and best practices.,read technical literature and participate in continuing education or professional associations to maintain awareness of current database technology and best practices,Update knowledge about emerging industry or technology trends.,Maintain current knowledge in area of expertise.,Updating and Using Relevant Knowledge,Clinical Data Managers,clinical data managers,15-2041.02,Data Scientists,Mathematical Science Occupations,Computer and Mathematical Occupations,2026-02-12,0.0399047449000445,1.325581395348837,False,0.1473076923076923,3.25,100.0,E2,E2,120230.0,103120.0,84110.0,107240.0,109390.0,141590.0,117400.0,126340.0,120230.0,126490.0,115820.0,104340.0,102130.0,89380.0,106560.0,91470.0,95830.0,98130.0,91760.0,78760.0,90880.0,136370.0,131750.0,100590.0,128800.0,69490.0,97090.0,100490.0,98230.0,98540.0,100620.0,135280.0,95850.0,130460.0,119090.0,81900.0,102630.0,86310.0,125990.0,106850.0,102440.0,91990.0,96150.0,100330.0,122090.0,108090.0,127070.0,126430.0,163350.0,85090.0,106680.0,120230.0,120230.0,80350.0,120230.0,131220.0,1740.0,230.0,4560.0,530.0,39310.0,6280.0,1760.0,770.0,2680.0,10240.0,9260.0,300.0,1350.0,10520.0,3580.0,2300.0,490.0,1540.0,1300.0,1210.0,3340.0,9420.0,7360.0,4020.0,440.0,4730.0,220.0,1980.0,1680.0,1100.0,6430.0,560.0,23970.0,11430.0,210.0,6100.0,1900.0,2140.0,13810.0,1160.0,3750.0,220.0,2790.0,25860.0,4360.0,200.0,8920.0,9600.0,390.0,4370.0,235.0,56.0,100.0,27.0
