task,task_normalized,dwa_title,iwa_title,gwa_title,title,title_normalized,soc_code_2010,title_current,soc_code_2019,soc_code_2019_full,broad_occ,minor_occ_category,major_occ_category,physical,auto_aug_mean,pct_normalized,date,freq_mean,importance,relevance,task_prop,eloundu_human,eloundu_gpt4,a_med_nat_2024,a_med_al_2024,a_med_ak_2024,a_med_az_2024,a_med_ar_2024,a_med_ca_2024,a_med_co_2024,a_med_ct_2024,a_med_de_2024,a_med_dc_2024,a_med_fl_2024,a_med_ga_2024,a_med_hi_2024,a_med_id_2024,a_med_il_2024,a_med_in_2024,a_med_ia_2024,a_med_ks_2024,a_med_ky_2024,a_med_la_2024,a_med_me_2024,a_med_md_2024,a_med_ma_2024,a_med_mi_2024,a_med_mn_2024,a_med_ms_2024,a_med_mo_2024,a_med_mt_2024,a_med_ne_2024,a_med_nv_2024,a_med_nh_2024,a_med_nj_2024,a_med_nm_2024,a_med_ny_2024,a_med_nc_2024,a_med_nd_2024,a_med_oh_2024,a_med_ok_2024,a_med_or_2024,a_med_pa_2024,a_med_ri_2024,a_med_sc_2024,a_med_sd_2024,a_med_tn_2024,a_med_tx_2024,a_med_ut_2024,a_med_vt_2024,a_med_va_2024,a_med_wa_2024,a_med_wv_2024,a_med_wi_2024,a_med_wy_2024,a_med_gu_2024,a_med_pr_2024,a_med_vi_2024,emp_tot_nat_2024,emp_tot_al_2024,emp_tot_ak_2024,emp_tot_az_2024,emp_tot_ar_2024,emp_tot_ca_2024,emp_tot_co_2024,emp_tot_ct_2024,emp_tot_de_2024,emp_tot_dc_2024,emp_tot_fl_2024,emp_tot_ga_2024,emp_tot_hi_2024,emp_tot_id_2024,emp_tot_il_2024,emp_tot_in_2024,emp_tot_ia_2024,emp_tot_ks_2024,emp_tot_ky_2024,emp_tot_la_2024,emp_tot_me_2024,emp_tot_md_2024,emp_tot_ma_2024,emp_tot_mi_2024,emp_tot_mn_2024,emp_tot_ms_2024,emp_tot_mo_2024,emp_tot_mt_2024,emp_tot_ne_2024,emp_tot_nv_2024,emp_tot_nh_2024,emp_tot_nj_2024,emp_tot_nm_2024,emp_tot_ny_2024,emp_tot_nc_2024,emp_tot_nd_2024,emp_tot_oh_2024,emp_tot_ok_2024,emp_tot_or_2024,emp_tot_pa_2024,emp_tot_ri_2024,emp_tot_sc_2024,emp_tot_sd_2024,emp_tot_tn_2024,emp_tot_tx_2024,emp_tot_ut_2024,emp_tot_vt_2024,emp_tot_va_2024,emp_tot_wa_2024,emp_tot_wv_2024,emp_tot_wi_2024,emp_tot_wy_2024,emp_tot_gu_2024,emp_tot_pr_2024,emp_tot_vi_2024
"Monitor emergency and code alarms, make emergency announcements, or route emergency calls to the appropriate location.",monitor emergency and code alarms make emergency announcements or route emergency calls to the appropriate location,Monitor alarm systems.,"Monitor safety or security of work areas, facilities, or properties.","Monitoring Processes, Materials, or Surroundings","Switchboard Operators, Including Answering Service",switchboard operators including answering service,43-2011.00,"Switchboard Operators, Including Answering Service",43-2011,43-2011.00,"Switchboard Operators, Including Answering Service",Communications Equipment Operators,Office and Administrative Support Occupations,False,2.87,0.011326284294455,2025-04-24,2.0389192307692308,4.48,74.29,1.0,E1,E2,38370.0,31450.0,36600.0,39030.0,33680.0,49460.0,42740.0,36560.0,36930.0,55140.0,35080.0,38080.0,57220.0,37650.0,40230.0,34720.0,37160.0,36900.0,36500.0,35260.0,42090.0,39750.0,40730.0,38070.0,48280.0,31560.0,35640.0,41880.0,36880.0,37260.0,40860.0,37920.0,37430.0,45030.0,36190.0,38370.0,36490.0,35170.0,49440.0,37930.0,38350.0,33640.0,38370.0,33280.0,31780.0,41290.0,39500.0,35540.0,46470.0,34600.0,39910.0,38370.0,38370.0,23970.0,35620.0,35730.0,820.0,60.0,560.0,290.0,7170.0,490.0,370.0,160.0,200.0,2940.0,680.0,370.0,70.0,1830.0,500.0,260.0,180.0,350.0,870.0,110.0,530.0,1010.0,430.0,340.0,300.0,880.0,40.0,220.0,850.0,150.0,730.0,220.0,2070.0,740.0,98.0,800.0,360.0,360.0,1239.9999999999998,140.0,630.0,104.0,870.0,2859.9999999999995,110.0,110.0,936.0,360.0,150.0,480.0,64.0,14.0,690.0,50.0
"Monitor emergency and code alarms, make emergency announcements, or route emergency calls to the appropriate location.",monitor emergency and code alarms make emergency announcements or route emergency calls to the appropriate location,Answer telephones to direct calls or provide information.,"Provide information to guests, clients, or customers.",Communicating with People Outside the Organization,"Switchboard Operators, Including Answering Service",switchboard operators including answering service,43-2011.00,"Switchboard Operators, Including Answering Service",43-2011,43-2011.00,"Switchboard Operators, Including Answering Service",Communications Equipment Operators,Office and Administrative Support Occupations,False,2.87,0.011326284294455,2025-04-24,2.0389192307692308,4.48,74.29,1.0,E1,E2,38370.0,31450.0,36600.0,39030.0,33680.0,49460.0,42740.0,36560.0,36930.0,55140.0,35080.0,38080.0,57220.0,37650.0,40230.0,34720.0,37160.0,36900.0,36500.0,35260.0,42090.0,39750.0,40730.0,38070.0,48280.0,31560.0,35640.0,41880.0,36880.0,37260.0,40860.0,37920.0,37430.0,45030.0,36190.0,38370.0,36490.0,35170.0,49440.0,37930.0,38350.0,33640.0,38370.0,33280.0,31780.0,41290.0,39500.0,35540.0,46470.0,34600.0,39910.0,38370.0,38370.0,23970.0,35620.0,35730.0,820.0,60.0,560.0,290.0,7170.0,490.0,370.0,160.0,200.0,2940.0,680.0,370.0,70.0,1830.0,500.0,260.0,180.0,350.0,870.0,110.0,530.0,1010.0,430.0,340.0,300.0,880.0,40.0,220.0,850.0,150.0,730.0,220.0,2070.0,740.0,98.0,800.0,360.0,360.0,1239.9999999999998,140.0,630.0,104.0,870.0,2859.9999999999995,110.0,110.0,936.0,360.0,150.0,480.0,64.0,14.0,690.0,50.0
"Record messages, suggesting rewording for clarity or conciseness.",record messages suggesting rewording for clarity or conciseness,Operate audio recording equipment.,Operate audiovisual or related equipment.,Controlling Machines and Processes,"Switchboard Operators, Including Answering Service",switchboard operators including answering service,43-2011.00,"Switchboard Operators, Including Answering Service",43-2011,43-2011.00,"Switchboard Operators, Including Answering Service",Communications Equipment Operators,Office and Administrative Support Occupations,False,2.6,0.0047192851226896,2025-04-24,3.2425365384615388,4.47,69.11,1.0,E0,E1,38370.0,31450.0,36600.0,39030.0,33680.0,49460.0,42740.0,36560.0,36930.0,55140.0,35080.0,38080.0,57220.0,37650.0,40230.0,34720.0,37160.0,36900.0,36500.0,35260.0,42090.0,39750.0,40730.0,38070.0,48280.0,31560.0,35640.0,41880.0,36880.0,37260.0,40860.0,37920.0,37430.0,45030.0,36190.0,38370.0,36490.0,35170.0,49440.0,37930.0,38350.0,33640.0,38370.0,33280.0,31780.0,41290.0,39500.0,35540.0,46470.0,34600.0,39910.0,38370.0,38370.0,23970.0,35620.0,35730.0,820.0,60.0,560.0,290.0,7170.0,490.0,370.0,160.0,200.0,2940.0,680.0,370.0,70.0,1830.0,500.0,260.0,180.0,350.0,870.0,110.0,530.0,1010.0,430.0,340.0,300.0,880.0,40.0,220.0,850.0,150.0,730.0,220.0,2070.0,740.0,98.0,800.0,360.0,360.0,1239.9999999999998,140.0,630.0,104.0,870.0,2859.9999999999995,110.0,110.0,936.0,360.0,150.0,480.0,64.0,14.0,690.0,50.0
"Page individuals to inform them of telephone calls, using paging or interoffice communication equipment.",page individuals to inform them of telephone calls using paging or interoffice communication equipment,Operate communications equipment or systems.,Operate communications equipment or systems.,Controlling Machines and Processes,"Switchboard Operators, Including Answering Service",switchboard operators including answering service,43-2011.00,"Switchboard Operators, Including Answering Service",43-2011,43-2011.00,"Switchboard Operators, Including Answering Service",Communications Equipment Operators,Office and Administrative Support Occupations,True,3.4,0.0283157107361377,2025-04-24,4.4337800000000005,4.42,90.06,1.0,E1,E1,38370.0,31450.0,36600.0,39030.0,33680.0,49460.0,42740.0,36560.0,36930.0,55140.0,35080.0,38080.0,57220.0,37650.0,40230.0,34720.0,37160.0,36900.0,36500.0,35260.0,42090.0,39750.0,40730.0,38070.0,48280.0,31560.0,35640.0,41880.0,36880.0,37260.0,40860.0,37920.0,37430.0,45030.0,36190.0,38370.0,36490.0,35170.0,49440.0,37930.0,38350.0,33640.0,38370.0,33280.0,31780.0,41290.0,39500.0,35540.0,46470.0,34600.0,39910.0,38370.0,38370.0,23970.0,35620.0,35730.0,820.0,60.0,560.0,290.0,7170.0,490.0,370.0,160.0,200.0,2940.0,680.0,370.0,70.0,1830.0,500.0,260.0,180.0,350.0,870.0,110.0,530.0,1010.0,430.0,340.0,300.0,880.0,40.0,220.0,850.0,150.0,730.0,220.0,2070.0,740.0,98.0,800.0,360.0,360.0,1239.9999999999998,140.0,630.0,104.0,870.0,2859.9999999999995,110.0,110.0,936.0,360.0,150.0,480.0,64.0,14.0,690.0,50.0
Relay or route written or verbal messages.,relay or route written or verbal messages,Relay information between personnel.,Communicate with others about operational plans or activities.,"Communicating with Supervisors, Peers, or Subordinates","Switchboard Operators, Including Answering Service",switchboard operators including answering service,43-2011.00,"Switchboard Operators, Including Answering Service",43-2011,43-2011.00,"Switchboard Operators, Including Answering Service",Communications Equipment Operators,Office and Administrative Support Occupations,False,3.67,0.0292595677606757,2025-04-24,3.3252753846153844,4.35,99.47,1.0,E2,E1,38370.0,31450.0,36600.0,39030.0,33680.0,49460.0,42740.0,36560.0,36930.0,55140.0,35080.0,38080.0,57220.0,37650.0,40230.0,34720.0,37160.0,36900.0,36500.0,35260.0,42090.0,39750.0,40730.0,38070.0,48280.0,31560.0,35640.0,41880.0,36880.0,37260.0,40860.0,37920.0,37430.0,45030.0,36190.0,38370.0,36490.0,35170.0,49440.0,37930.0,38350.0,33640.0,38370.0,33280.0,31780.0,41290.0,39500.0,35540.0,46470.0,34600.0,39910.0,38370.0,38370.0,23970.0,35620.0,35730.0,820.0,60.0,560.0,290.0,7170.0,490.0,370.0,160.0,200.0,2940.0,680.0,370.0,70.0,1830.0,500.0,260.0,180.0,350.0,870.0,110.0,530.0,1010.0,430.0,340.0,300.0,880.0,40.0,220.0,850.0,150.0,730.0,220.0,2070.0,740.0,98.0,800.0,360.0,360.0,1239.9999999999998,140.0,630.0,104.0,870.0,2859.9999999999995,110.0,110.0,936.0,360.0,150.0,480.0,64.0,14.0,690.0,50.0
"Perform various cash handling tasks, such as collecting payments, making bank deposits, or managing petty cash.",perform various cash handling tasks such as collecting payments making bank deposits or managing petty cash,Prepare cash for deposit or disbursement.,Reconcile financial data.,Processing Information,"Switchboard Operators, Including Answering Service",switchboard operators including answering service,43-2011.00,"Switchboard Operators, Including Answering Service",43-2011,43-2011.00,"Switchboard Operators, Including Answering Service",Communications Equipment Operators,Office and Administrative Support Occupations,True,2.33,0.0198209975152963,2025-04-24,3.0407680769230767,4.23,69.91,1.0,E0,E0,38370.0,31450.0,36600.0,39030.0,33680.0,49460.0,42740.0,36560.0,36930.0,55140.0,35080.0,38080.0,57220.0,37650.0,40230.0,34720.0,37160.0,36900.0,36500.0,35260.0,42090.0,39750.0,40730.0,38070.0,48280.0,31560.0,35640.0,41880.0,36880.0,37260.0,40860.0,37920.0,37430.0,45030.0,36190.0,38370.0,36490.0,35170.0,49440.0,37930.0,38350.0,33640.0,38370.0,33280.0,31780.0,41290.0,39500.0,35540.0,46470.0,34600.0,39910.0,38370.0,38370.0,23970.0,35620.0,35730.0,820.0,60.0,560.0,290.0,7170.0,490.0,370.0,160.0,200.0,2940.0,680.0,370.0,70.0,1830.0,500.0,260.0,180.0,350.0,870.0,110.0,530.0,1010.0,430.0,340.0,300.0,880.0,40.0,220.0,850.0,150.0,730.0,220.0,2070.0,740.0,98.0,800.0,360.0,360.0,1239.9999999999998,140.0,630.0,104.0,870.0,2859.9999999999995,110.0,110.0,936.0,360.0,150.0,480.0,64.0,14.0,690.0,50.0
"Perform various cash handling tasks, such as collecting payments, making bank deposits, or managing petty cash.",perform various cash handling tasks such as collecting payments making bank deposits or managing petty cash,"Collect deposits, payments or fees.",Collect fares or payments.,Monitoring and Controlling Resources,"Switchboard Operators, Including Answering Service",switchboard operators including answering service,43-2011.00,"Switchboard Operators, Including Answering Service",43-2011,43-2011.00,"Switchboard Operators, Including Answering Service",Communications Equipment Operators,Office and Administrative Support Occupations,True,2.33,0.0198209975152963,2025-04-24,3.0407680769230767,4.23,69.91,1.0,E0,E0,38370.0,31450.0,36600.0,39030.0,33680.0,49460.0,42740.0,36560.0,36930.0,55140.0,35080.0,38080.0,57220.0,37650.0,40230.0,34720.0,37160.0,36900.0,36500.0,35260.0,42090.0,39750.0,40730.0,38070.0,48280.0,31560.0,35640.0,41880.0,36880.0,37260.0,40860.0,37920.0,37430.0,45030.0,36190.0,38370.0,36490.0,35170.0,49440.0,37930.0,38350.0,33640.0,38370.0,33280.0,31780.0,41290.0,39500.0,35540.0,46470.0,34600.0,39910.0,38370.0,38370.0,23970.0,35620.0,35730.0,820.0,60.0,560.0,290.0,7170.0,490.0,370.0,160.0,200.0,2940.0,680.0,370.0,70.0,1830.0,500.0,260.0,180.0,350.0,870.0,110.0,530.0,1010.0,430.0,340.0,300.0,880.0,40.0,220.0,850.0,150.0,730.0,220.0,2070.0,740.0,98.0,800.0,360.0,360.0,1239.9999999999998,140.0,630.0,104.0,870.0,2859.9999999999995,110.0,110.0,936.0,360.0,150.0,480.0,64.0,14.0,690.0,50.0
Place telephone calls or arrange conference calls as instructed.,place telephone calls or arrange conference calls as instructed,Operate communications equipment or systems.,Operate communications equipment or systems.,Controlling Machines and Processes,"Switchboard Operators, Including Answering Service",switchboard operators including answering service,43-2011.00,"Switchboard Operators, Including Answering Service",43-2011,43-2011.00,"Switchboard Operators, Including Answering Service",Communications Equipment Operators,Office and Administrative Support Occupations,False,3.67,0.0283157107361377,2025-04-24,3.3395611538461534,4.23,87.74,1.0,E1,E1,38370.0,31450.0,36600.0,39030.0,33680.0,49460.0,42740.0,36560.0,36930.0,55140.0,35080.0,38080.0,57220.0,37650.0,40230.0,34720.0,37160.0,36900.0,36500.0,35260.0,42090.0,39750.0,40730.0,38070.0,48280.0,31560.0,35640.0,41880.0,36880.0,37260.0,40860.0,37920.0,37430.0,45030.0,36190.0,38370.0,36490.0,35170.0,49440.0,37930.0,38350.0,33640.0,38370.0,33280.0,31780.0,41290.0,39500.0,35540.0,46470.0,34600.0,39910.0,38370.0,38370.0,23970.0,35620.0,35730.0,820.0,60.0,560.0,290.0,7170.0,490.0,370.0,160.0,200.0,2940.0,680.0,370.0,70.0,1830.0,500.0,260.0,180.0,350.0,870.0,110.0,530.0,1010.0,430.0,340.0,300.0,880.0,40.0,220.0,850.0,150.0,730.0,220.0,2070.0,740.0,98.0,800.0,360.0,360.0,1239.9999999999998,140.0,630.0,104.0,870.0,2859.9999999999995,110.0,110.0,936.0,360.0,150.0,480.0,64.0,14.0,690.0,50.0
"Process incoming or outgoing mail, packages, or deliveries.",process incoming or outgoing mail packages or deliveries,Sort mail.,Sort materials or products.,Processing Information,"Switchboard Operators, Including Answering Service",switchboard operators including answering service,43-2011.00,"Switchboard Operators, Including Answering Service",43-2011,43-2011.00,"Switchboard Operators, Including Answering Service",Communications Equipment Operators,Office and Administrative Support Occupations,True,1.0,0.0075508561963033,2025-04-24,0.8988584615384615,3.97,75.2,1.0,E0,E0,38370.0,31450.0,36600.0,39030.0,33680.0,49460.0,42740.0,36560.0,36930.0,55140.0,35080.0,38080.0,57220.0,37650.0,40230.0,34720.0,37160.0,36900.0,36500.0,35260.0,42090.0,39750.0,40730.0,38070.0,48280.0,31560.0,35640.0,41880.0,36880.0,37260.0,40860.0,37920.0,37430.0,45030.0,36190.0,38370.0,36490.0,35170.0,49440.0,37930.0,38350.0,33640.0,38370.0,33280.0,31780.0,41290.0,39500.0,35540.0,46470.0,34600.0,39910.0,38370.0,38370.0,23970.0,35620.0,35730.0,820.0,60.0,560.0,290.0,7170.0,490.0,370.0,160.0,200.0,2940.0,680.0,370.0,70.0,1830.0,500.0,260.0,180.0,350.0,870.0,110.0,530.0,1010.0,430.0,340.0,300.0,880.0,40.0,220.0,850.0,150.0,730.0,220.0,2070.0,740.0,98.0,800.0,360.0,360.0,1239.9999999999998,140.0,630.0,104.0,870.0,2859.9999999999995,110.0,110.0,936.0,360.0,150.0,480.0,64.0,14.0,690.0,50.0
"Perform various data entry or word processing tasks, such as updating phone directories, typing or proofreading documents, or creating schedules.",perform various data entry or word processing tasks such as updating phone directories typing or proofreading documents or creating schedules,"Proofread documents, records, or other files to ensure accuracy.",Examine materials or documentation for accuracy or compliance.,Evaluating Information to Determine Compliance with Standards,"Switchboard Operators, Including Answering Service",switchboard operators including answering service,43-2011.00,"Switchboard Operators, Including Answering Service",43-2011,43-2011.00,"Switchboard Operators, Including Answering Service",Communications Equipment Operators,Office and Administrative Support Occupations,False,3.67,0.0292595677606757,2025-04-24,2.833726153846154,3.95,94.77,1.0,E2,E1,38370.0,31450.0,36600.0,39030.0,33680.0,49460.0,42740.0,36560.0,36930.0,55140.0,35080.0,38080.0,57220.0,37650.0,40230.0,34720.0,37160.0,36900.0,36500.0,35260.0,42090.0,39750.0,40730.0,38070.0,48280.0,31560.0,35640.0,41880.0,36880.0,37260.0,40860.0,37920.0,37430.0,45030.0,36190.0,38370.0,36490.0,35170.0,49440.0,37930.0,38350.0,33640.0,38370.0,33280.0,31780.0,41290.0,39500.0,35540.0,46470.0,34600.0,39910.0,38370.0,38370.0,23970.0,35620.0,35730.0,820.0,60.0,560.0,290.0,7170.0,490.0,370.0,160.0,200.0,2940.0,680.0,370.0,70.0,1830.0,500.0,260.0,180.0,350.0,870.0,110.0,530.0,1010.0,430.0,340.0,300.0,880.0,40.0,220.0,850.0,150.0,730.0,220.0,2070.0,740.0,98.0,800.0,360.0,360.0,1239.9999999999998,140.0,630.0,104.0,870.0,2859.9999999999995,110.0,110.0,936.0,360.0,150.0,480.0,64.0,14.0,690.0,50.0
"Perform various data entry or word processing tasks, such as updating phone directories, typing or proofreading documents, or creating schedules.",perform various data entry or word processing tasks such as updating phone directories typing or proofreading documents or creating schedules,Type documents.,Perform administrative or clerical activities.,Performing Administrative Activities,"Switchboard Operators, Including Answering Service",switchboard operators including answering service,43-2011.00,"Switchboard Operators, Including Answering Service",43-2011,43-2011.00,"Switchboard Operators, Including Answering Service",Communications Equipment Operators,Office and Administrative Support Occupations,False,3.67,0.0292595677606757,2025-04-24,2.833726153846154,3.95,94.77,1.0,E2,E1,38370.0,31450.0,36600.0,39030.0,33680.0,49460.0,42740.0,36560.0,36930.0,55140.0,35080.0,38080.0,57220.0,37650.0,40230.0,34720.0,37160.0,36900.0,36500.0,35260.0,42090.0,39750.0,40730.0,38070.0,48280.0,31560.0,35640.0,41880.0,36880.0,37260.0,40860.0,37920.0,37430.0,45030.0,36190.0,38370.0,36490.0,35170.0,49440.0,37930.0,38350.0,33640.0,38370.0,33280.0,31780.0,41290.0,39500.0,35540.0,46470.0,34600.0,39910.0,38370.0,38370.0,23970.0,35620.0,35730.0,820.0,60.0,560.0,290.0,7170.0,490.0,370.0,160.0,200.0,2940.0,680.0,370.0,70.0,1830.0,500.0,260.0,180.0,350.0,870.0,110.0,530.0,1010.0,430.0,340.0,300.0,880.0,40.0,220.0,850.0,150.0,730.0,220.0,2070.0,740.0,98.0,800.0,360.0,360.0,1239.9999999999998,140.0,630.0,104.0,870.0,2859.9999999999995,110.0,110.0,936.0,360.0,150.0,480.0,64.0,14.0,690.0,50.0
"Perform administrative tasks, such as accepting orders, scheduling appointments or meeting rooms, or sending and receiving faxes.",perform administrative tasks such as accepting orders scheduling appointments or meeting rooms or sending and receiving faxes,Schedule appointments.,Schedule appointments.,Scheduling Work and Activities,"Switchboard Operators, Including Answering Service",switchboard operators including answering service,43-2011.00,"Switchboard Operators, Including Answering Service",43-2011,43-2011.00,"Switchboard Operators, Including Answering Service",Communications Equipment Operators,Office and Administrative Support Occupations,True,4.47,0.0396419950305928,2025-04-24,2.8419965384615384,3.72,73.54,1.0,E2,E2,38370.0,31450.0,36600.0,39030.0,33680.0,49460.0,42740.0,36560.0,36930.0,55140.0,35080.0,38080.0,57220.0,37650.0,40230.0,34720.0,37160.0,36900.0,36500.0,35260.0,42090.0,39750.0,40730.0,38070.0,48280.0,31560.0,35640.0,41880.0,36880.0,37260.0,40860.0,37920.0,37430.0,45030.0,36190.0,38370.0,36490.0,35170.0,49440.0,37930.0,38350.0,33640.0,38370.0,33280.0,31780.0,41290.0,39500.0,35540.0,46470.0,34600.0,39910.0,38370.0,38370.0,23970.0,35620.0,35730.0,820.0,60.0,560.0,290.0,7170.0,490.0,370.0,160.0,200.0,2940.0,680.0,370.0,70.0,1830.0,500.0,260.0,180.0,350.0,870.0,110.0,530.0,1010.0,430.0,340.0,300.0,880.0,40.0,220.0,850.0,150.0,730.0,220.0,2070.0,740.0,98.0,800.0,360.0,360.0,1239.9999999999998,140.0,630.0,104.0,870.0,2859.9999999999995,110.0,110.0,936.0,360.0,150.0,480.0,64.0,14.0,690.0,50.0
"Perform administrative tasks, such as accepting orders, scheduling appointments or meeting rooms, or sending and receiving faxes.",perform administrative tasks such as accepting orders scheduling appointments or meeting rooms or sending and receiving faxes,Execute sales or other financial transactions.,Execute financial transactions.,Performing Administrative Activities,"Switchboard Operators, Including Answering Service",switchboard operators including answering service,43-2011.00,"Switchboard Operators, Including Answering Service",43-2011,43-2011.00,"Switchboard Operators, Including Answering Service",Communications Equipment Operators,Office and Administrative Support Occupations,True,4.47,0.0396419950305928,2025-04-24,2.8419965384615384,3.72,73.54,1.0,E2,E2,38370.0,31450.0,36600.0,39030.0,33680.0,49460.0,42740.0,36560.0,36930.0,55140.0,35080.0,38080.0,57220.0,37650.0,40230.0,34720.0,37160.0,36900.0,36500.0,35260.0,42090.0,39750.0,40730.0,38070.0,48280.0,31560.0,35640.0,41880.0,36880.0,37260.0,40860.0,37920.0,37430.0,45030.0,36190.0,38370.0,36490.0,35170.0,49440.0,37930.0,38350.0,33640.0,38370.0,33280.0,31780.0,41290.0,39500.0,35540.0,46470.0,34600.0,39910.0,38370.0,38370.0,23970.0,35620.0,35730.0,820.0,60.0,560.0,290.0,7170.0,490.0,370.0,160.0,200.0,2940.0,680.0,370.0,70.0,1830.0,500.0,260.0,180.0,350.0,870.0,110.0,530.0,1010.0,430.0,340.0,300.0,880.0,40.0,220.0,850.0,150.0,730.0,220.0,2070.0,740.0,98.0,800.0,360.0,360.0,1239.9999999999998,140.0,630.0,104.0,870.0,2859.9999999999995,110.0,110.0,936.0,360.0,150.0,480.0,64.0,14.0,690.0,50.0
Monitor alarm systems to ensure that secure conditions are maintained.,monitor alarm systems to ensure that secure conditions are maintained,Monitor alarm systems.,"Monitor safety or security of work areas, facilities, or properties.","Monitoring Processes, Materials, or Surroundings","Switchboard Operators, Including Answering Service",switchboard operators including answering service,43-2011.00,"Switchboard Operators, Including Answering Service",43-2011,43-2011.00,"Switchboard Operators, Including Answering Service",Communications Equipment Operators,Office and Administrative Support Occupations,False,1.67,0.0018877140490758,2025-04-24,3.6760696153846153,4.57,51.81,1.0,E0,E0,38370.0,31450.0,36600.0,39030.0,33680.0,49460.0,42740.0,36560.0,36930.0,55140.0,35080.0,38080.0,57220.0,37650.0,40230.0,34720.0,37160.0,36900.0,36500.0,35260.0,42090.0,39750.0,40730.0,38070.0,48280.0,31560.0,35640.0,41880.0,36880.0,37260.0,40860.0,37920.0,37430.0,45030.0,36190.0,38370.0,36490.0,35170.0,49440.0,37930.0,38350.0,33640.0,38370.0,33280.0,31780.0,41290.0,39500.0,35540.0,46470.0,34600.0,39910.0,38370.0,38370.0,23970.0,35620.0,35730.0,820.0,60.0,560.0,290.0,7170.0,490.0,370.0,160.0,200.0,2940.0,680.0,370.0,70.0,1830.0,500.0,260.0,180.0,350.0,870.0,110.0,530.0,1010.0,430.0,340.0,300.0,880.0,40.0,220.0,850.0,150.0,730.0,220.0,2070.0,740.0,98.0,800.0,360.0,360.0,1239.9999999999998,140.0,630.0,104.0,870.0,2859.9999999999995,110.0,110.0,936.0,360.0,150.0,480.0,64.0,14.0,690.0,50.0
Complete forms for sales orders.,complete forms for sales orders,"Prepare documentation for contracts, transactions, or regulatory compliance.","Prepare documentation for contracts, applications, or permits.",Documenting/Recording Information,"Switchboard Operators, Including Answering Service",switchboard operators including answering service,43-2011.00,"Switchboard Operators, Including Answering Service",43-2011,43-2011.00,"Switchboard Operators, Including Answering Service",Communications Equipment Operators,Office and Administrative Support Occupations,False,2.07,0.0066069991717654,2025-04-24,1.4036557692307692,4.37,30.56,1.0,E1,E1,38370.0,31450.0,36600.0,39030.0,33680.0,49460.0,42740.0,36560.0,36930.0,55140.0,35080.0,38080.0,57220.0,37650.0,40230.0,34720.0,37160.0,36900.0,36500.0,35260.0,42090.0,39750.0,40730.0,38070.0,48280.0,31560.0,35640.0,41880.0,36880.0,37260.0,40860.0,37920.0,37430.0,45030.0,36190.0,38370.0,36490.0,35170.0,49440.0,37930.0,38350.0,33640.0,38370.0,33280.0,31780.0,41290.0,39500.0,35540.0,46470.0,34600.0,39910.0,38370.0,38370.0,23970.0,35620.0,35730.0,820.0,60.0,560.0,290.0,7170.0,490.0,370.0,160.0,200.0,2940.0,680.0,370.0,70.0,1830.0,500.0,260.0,180.0,350.0,870.0,110.0,530.0,1010.0,430.0,340.0,300.0,880.0,40.0,220.0,850.0,150.0,730.0,220.0,2070.0,740.0,98.0,800.0,360.0,360.0,1239.9999999999998,140.0,630.0,104.0,870.0,2859.9999999999995,110.0,110.0,936.0,360.0,150.0,480.0,64.0,14.0,690.0,50.0
"Answer simple questions about clients' businesses, using reference files.",answer simple questions about clients businesses using reference files,Answer customer questions about goods or services.,Respond to customer problems or inquiries.,Performing for or Working Directly with the Public,"Switchboard Operators, Including Answering Service",switchboard operators including answering service,43-2011.00,"Switchboard Operators, Including Answering Service",43-2011,43-2011.00,"Switchboard Operators, Including Answering Service",Communications Equipment Operators,Office and Administrative Support Occupations,False,3.13,0.023596425613448,2025-04-24,4.566478846153846,4.18,55.61,1.0,E1,E1,38370.0,31450.0,36600.0,39030.0,33680.0,49460.0,42740.0,36560.0,36930.0,55140.0,35080.0,38080.0,57220.0,37650.0,40230.0,34720.0,37160.0,36900.0,36500.0,35260.0,42090.0,39750.0,40730.0,38070.0,48280.0,31560.0,35640.0,41880.0,36880.0,37260.0,40860.0,37920.0,37430.0,45030.0,36190.0,38370.0,36490.0,35170.0,49440.0,37930.0,38350.0,33640.0,38370.0,33280.0,31780.0,41290.0,39500.0,35540.0,46470.0,34600.0,39910.0,38370.0,38370.0,23970.0,35620.0,35730.0,820.0,60.0,560.0,290.0,7170.0,490.0,370.0,160.0,200.0,2940.0,680.0,370.0,70.0,1830.0,500.0,260.0,180.0,350.0,870.0,110.0,530.0,1010.0,430.0,340.0,300.0,880.0,40.0,220.0,850.0,150.0,730.0,220.0,2070.0,740.0,98.0,800.0,360.0,360.0,1239.9999999999998,140.0,630.0,104.0,870.0,2859.9999999999995,110.0,110.0,936.0,360.0,150.0,480.0,64.0,14.0,690.0,50.0
