title,task_normalized,dwa_title,iwa_title,gwa_title,task,title_normalized,soc_code_2010,broad_occ,minor_occ_category,major_occ_category,physical,auto_aug_mean,pct_normalized,date,freq_mean,importance,relevance,a_med_nat_2024,a_med_al_2024,a_med_ak_2024,a_med_az_2024,a_med_ar_2024,a_med_ca_2024,a_med_co_2024,a_med_ct_2024,a_med_de_2024,a_med_dc_2024,a_med_fl_2024,a_med_ga_2024,a_med_hi_2024,a_med_id_2024,a_med_il_2024,a_med_in_2024,a_med_ia_2024,a_med_ks_2024,a_med_ky_2024,a_med_la_2024,a_med_me_2024,a_med_md_2024,a_med_ma_2024,a_med_mi_2024,a_med_mn_2024,a_med_ms_2024,a_med_mo_2024,a_med_mt_2024,a_med_ne_2024,a_med_nv_2024,a_med_nh_2024,a_med_nj_2024,a_med_nm_2024,a_med_ny_2024,a_med_nc_2024,a_med_nd_2024,a_med_oh_2024,a_med_ok_2024,a_med_or_2024,a_med_pa_2024,a_med_ri_2024,a_med_sc_2024,a_med_sd_2024,a_med_tn_2024,a_med_tx_2024,a_med_ut_2024,a_med_vt_2024,a_med_va_2024,a_med_wa_2024,a_med_wv_2024,a_med_wi_2024,a_med_wy_2024,a_med_gu_2024,a_med_pr_2024,a_med_vi_2024,emp_tot_nat_2024,emp_tot_al_2024,emp_tot_ak_2024,emp_tot_az_2024,emp_tot_ar_2024,emp_tot_ca_2024,emp_tot_co_2024,emp_tot_ct_2024,emp_tot_de_2024,emp_tot_dc_2024,emp_tot_fl_2024,emp_tot_ga_2024,emp_tot_hi_2024,emp_tot_id_2024,emp_tot_il_2024,emp_tot_in_2024,emp_tot_ia_2024,emp_tot_ks_2024,emp_tot_ky_2024,emp_tot_la_2024,emp_tot_me_2024,emp_tot_md_2024,emp_tot_ma_2024,emp_tot_mi_2024,emp_tot_mn_2024,emp_tot_ms_2024,emp_tot_mo_2024,emp_tot_mt_2024,emp_tot_ne_2024,emp_tot_nv_2024,emp_tot_nh_2024,emp_tot_nj_2024,emp_tot_nm_2024,emp_tot_ny_2024,emp_tot_nc_2024,emp_tot_nd_2024,emp_tot_oh_2024,emp_tot_ok_2024,emp_tot_or_2024,emp_tot_pa_2024,emp_tot_ri_2024,emp_tot_sc_2024,emp_tot_sd_2024,emp_tot_tn_2024,emp_tot_tx_2024,emp_tot_ut_2024,emp_tot_vt_2024,emp_tot_va_2024,emp_tot_wa_2024,emp_tot_wv_2024,emp_tot_wi_2024,emp_tot_wy_2024,emp_tot_gu_2024,emp_tot_pr_2024,emp_tot_vi_2024
First-Line Supervisors of Agricultural Crop and Horticultural Workers,prepare and maintain time or payroll reports as well as details of personnel actions such as performance evaluations hires promotions or disciplinary actions,Maintain personnel records.,Maintain operational records.,Documenting/Recording Information,"Prepare and maintain time or payroll reports, as well as details of personnel actions, such as performance evaluations, hires, promotions, or disciplinary actions.",firstline supervisors of agricultural crop and horticultural workers,45-1011.07,"First-Line Supervisors of Farming, Fishing, and Forestry Workers","Supervisors of Farming, Fishing, and Forestry Workers","Farming, Fishing, and Forestry Occupations",False,3.868169793979915,0.0003308099027352,2025-11-13,0.4043034615384615,3.54,86.55,59330.0,58870.0,66700.0,70910.0,47650.0,57550.0,64990.0,56470.0,65240.0,59330.0,53140.0,74750.0,54770.0,69300.0,65600.0,66990.0,60140.0,56250.0,49610.0,59020.0,62910.0,76670.0,59960.0,59650.0,63570.0,65990.0,59840.0,59990.0,58510.0,59490.0,62400.0,52850.0,53910.0,68160.0,57410.0,59330.0,50630.0,74550.0,55370.0,59750.0,54080.0,56980.0,54770.0,61040.0,56940.0,57190.0,68810.0,59310.0,60930.0,51370.0,65340.0,59990.0,59330.0,27950.0,59330.0,11644.0,686.0,35.0,698.0,225.0,12634.0,875.0,83.0,106.0,53.0,1195.0,1242.0,177.0,662.0,367.0,248.0,627.0,367.0,355.0,426.0,189.0,532.0,627.0,556.0,331.0,603.0,497.0,331.0,166.0,237.0,71.0,520.0,154.0,461.0,757.0,32.0,308.0,402.0,1017.0,686.0,37.0,544.0,166.0,284.0,1526.0,154.0,47.0,840.0,1349.0,142.0,272.0,59.0,5.0,142.0,2.0
First-Line Supervisors of Animal Husbandry and Animal Care Workers,study feed weight health genetic or milk production records to determine feed formulas and rations and breeding schedules,Care for animals.,Care for plants or animals.,Assisting and Caring for Others,"Study feed, weight, health, genetic, or milk production records to determine feed formulas and rations and breeding schedules.",firstline supervisors of animal husbandry and animal care workers,45-1011.08,"First-Line Supervisors of Farming, Fishing, and Forestry Workers","Supervisors of Farming, Fishing, and Forestry Workers","Farming, Fishing, and Forestry Occupations",True,2.3894883105099103,0.000315057050224,2025-11-13,1.2185003205128206,4.026666666666666,87.805,59330.0,58870.0,66700.0,70910.0,47650.0,57550.0,64990.0,56470.0,65240.0,59330.0,53140.0,74750.0,54770.0,69300.0,65600.0,66990.0,60140.0,56250.0,49610.0,59020.0,62910.0,76670.0,59960.0,59650.0,63570.0,65990.0,59840.0,59990.0,58510.0,59490.0,62400.0,52850.0,53910.0,68160.0,57410.0,59330.0,50630.0,74550.0,55370.0,59750.0,54080.0,56980.0,54770.0,61040.0,56940.0,57190.0,68810.0,59310.0,60930.0,51370.0,65340.0,59990.0,59330.0,27950.0,59330.0,9306.0,548.0,28.0,558.0,180.0,10097.0,700.0,66.0,85.0,43.0,955.0,993.0,142.0,529.0,293.0,199.0,501.0,293.0,284.0,340.0,151.0,425.0,501.0,444.0,265.0,482.0,397.0,265.0,132.0,189.0,57.0,416.0,123.0,369.0,605.0,26.0,246.0,321.0,813.0,548.0,29.0,435.0,132.0,227.0,1220.0,123.0,38.0,671.0,1078.0,113.0,217.0,47.0,4.0,113.0,2.0
Agricultural Inspectors,advise farmers or growers of development programs or new equipment or techniques to aid in quality production,"Advise others on farming or forestry operations, regulations, or equipment.",Advise others on business or operational matters.,Provide Consultation and Advice to Others,Advise farmers or growers of development programs or new equipment or techniques to aid in quality production.,agricultural inspectors,45-2011.00,Agricultural Inspectors,Agricultural Workers,"Farming, Fishing, and Forestry Occupations",False,3.0725580901009124,0.0044362370397846,2025-11-13,2.503862740384615,4.264375,48.215625,50990.0,39560.0,50990.0,44100.0,42050.0,51490.0,56310.0,50990.0,64730.0,50990.0,39770.0,43250.0,60900.0,49000.0,54720.0,48420.0,53910.0,50830.0,49000.0,60170.0,49440.0,57200.0,46470.0,72300.0,68330.0,41600.0,49000.0,50360.0,48140.0,50990.0,50990.0,59510.0,52460.0,71710.0,45670.0,55840.0,65750.0,49940.0,53090.0,51920.0,50990.0,49000.0,50990.0,49450.0,51890.0,51330.0,61080.0,52950.0,62560.0,50990.0,52580.0,36670.0,50990.0,19980.0,50990.0,12090.0,260.0,25.0,170.0,180.0,2120.0,100.0,131.0,60.0,55.0,510.0,690.0,70.0,140.0,370.0,220.0,350.0,190.0,150.0,210.0,60.0,200.0,40.0,240.0,220.0,130.0,290.0,60.0,370.0,119.0,53.0,90.0,120.0,290.0,300.0,120.0,230.0,200.0,150.0,690.0,38.0,80.0,35.0,230.0,590.0,110.0,60.0,250.0,620.0,55.0,250.0,120.0,5.0,360.0,3.0
Agricultural Inspectors,inspect food products and processing procedures to determine whether products are safe to eat,Inspect products or operations to ensure that standards are met.,Monitor operations to ensure compliance with regulations or standards.,"Monitor Processes, Materials, or Surroundings",Inspect food products and processing procedures to determine whether products are safe to eat.,agricultural inspectors,45-2011.00,Agricultural Inspectors,Agricultural Workers,"Farming, Fishing, and Forestry Occupations",True,3.1900373593149443,0.0015929207384715,2025-11-13,4.045881538461538,4.6,68.27,50990.0,39560.0,50990.0,44100.0,42050.0,51490.0,56310.0,50990.0,64730.0,50990.0,39770.0,43250.0,60900.0,49000.0,54720.0,48420.0,53910.0,50830.0,49000.0,60170.0,49440.0,57200.0,46470.0,72300.0,68330.0,41600.0,49000.0,50360.0,48140.0,50990.0,50990.0,59510.0,52460.0,71710.0,45670.0,55840.0,65750.0,49940.0,53090.0,51920.0,50990.0,49000.0,50990.0,49450.0,51890.0,51330.0,61080.0,52950.0,62560.0,50990.0,52580.0,36670.0,50990.0,19980.0,50990.0,12090.0,260.0,25.0,170.0,180.0,2120.0,100.0,131.0,60.0,55.0,510.0,690.0,70.0,140.0,370.0,220.0,350.0,190.0,150.0,210.0,60.0,200.0,40.0,240.0,220.0,130.0,290.0,60.0,370.0,119.0,53.0,90.0,120.0,290.0,300.0,120.0,230.0,200.0,150.0,690.0,38.0,80.0,35.0,230.0,590.0,110.0,60.0,250.0,620.0,55.0,250.0,120.0,5.0,360.0,3.0
Agricultural Inspectors,provide consultative services in areas such as equipment or product evaluation plant construction or layout or food safety systems,"Advise others on farming or forestry operations, regulations, or equipment.",Advise others on business or operational matters.,Provide Consultation and Advice to Others,"Provide consultative services in areas such as equipment or product evaluation, plant construction or layout, or food safety systems.",agricultural inspectors,45-2011.00,Agricultural Inspectors,Agricultural Workers,"Farming, Fishing, and Forestry Occupations",False,2.683368261363205,0.0002520456401792,2025-11-13,2.053462692307692,3.9,31.88,50990.0,39560.0,50990.0,44100.0,42050.0,51490.0,56310.0,50990.0,64730.0,50990.0,39770.0,43250.0,60900.0,49000.0,54720.0,48420.0,53910.0,50830.0,49000.0,60170.0,49440.0,57200.0,46470.0,72300.0,68330.0,41600.0,49000.0,50360.0,48140.0,50990.0,50990.0,59510.0,52460.0,71710.0,45670.0,55840.0,65750.0,49940.0,53090.0,51920.0,50990.0,49000.0,50990.0,49450.0,51890.0,51330.0,61080.0,52950.0,62560.0,50990.0,52580.0,36670.0,50990.0,19980.0,50990.0,12090.0,260.0,25.0,170.0,180.0,2120.0,100.0,131.0,60.0,55.0,510.0,690.0,70.0,140.0,370.0,220.0,350.0,190.0,150.0,210.0,60.0,200.0,40.0,240.0,220.0,130.0,290.0,60.0,370.0,119.0,53.0,90.0,120.0,290.0,300.0,120.0,230.0,200.0,150.0,690.0,38.0,80.0,35.0,230.0,590.0,110.0,60.0,250.0,620.0,55.0,250.0,120.0,5.0,360.0,3.0
"Farmworkers and Laborers, Crop",participate in the inspection grading sorting storage and postharvest treatment of crops,Sort forestry or agricultural materials.,Sort materials or products.,Processing Information,"Participate in the inspection, grading, sorting, storage, and post-harvest treatment of crops.",farmworkers and laborers crop,45-2092.02,Miscellaneous Agricultural Workers,Agricultural Workers,"Farming, Fishing, and Forestry Occupations",True,5.0,0.0025471154019979,2025-11-13,2.3134103846153846,4.03,79.57,35690.0,33280.0,35750.0,34180.0,31220.0,35770.0,38870.0,36180.0,29860.0,41610.0,29780.0,28990.0,36110.0,33050.0,40400.0,37930.0,33950.0,33530.0,31400.0,30170.0,43870.0,38170.0,40370.0,36440.0,38900.0,30670.0,36760.0,41840.0,43980.0,35540.0,31230.0,37580.0,29690.0,39370.0,33690.0,31290.0,33200.0,33210.0,35050.0,36940.0,37200.0,35230.0,36990.0,31200.0,31790.0,33200.0,35860.0,36750.0,37090.0,29320.0,34880.0,44760.0,35690.0,21460.0,35690.0,33006.0,156.0,33.0,1443.0,136.0,44229.0,689.0,139.0,66.0,10.0,2432.0,615.0,136.0,522.0,608.0,295.0,207.0,192.0,156.0,81.0,83.0,411.0,320.0,928.0,262.0,81.0,419.0,126.0,106.0,146.0,66.0,873.0,421.0,648.0,752.0,25.0,578.0,368.0,1761.0,923.0,58.0,219.0,33.0,429.0,1128.0,197.0,43.0,300.0,1836.0,30.0,335.0,20.0,13.0,330.0,7.0
"Interviewers, Except Eligibility and Loan",assist individuals in filling out applications or questionnaires,Assist individuals with paperwork.,Assist individuals with paperwork.,Assisting and Caring for Others,Assist individuals in filling out applications or questionnaires.,interviewers except eligibility and loan,43-4111.00,"Interviewers, Except Eligibility and Loan",Information and Record Clerks,Office and Administrative Support Occupations,False,3.454164256795836,0.0004981370849723,2025-11-13,3.1044961538461537,4.1,76.94,43830.0,33020.0,46650.0,41280.0,37260.0,51720.0,48470.0,48250.0,50860.0,48270.0,39310.0,37700.0,35050.0,38130.0,42990.0,39220.0,38360.0,38280.0,39260.0,36530.0,40240.0,45090.0,48940.0,41610.0,47680.0,33950.0,39150.0,43120.0,42120.0,39400.0,47310.0,46460.0,43830.0,51990.0,40870.0,40400.0,40100.0,39380.0,50230.0,43060.0,50420.0,36650.0,38720.0,39170.0,40380.0,41030.0,45050.0,39070.0,48570.0,34240.0,43400.0,39250.0,43830.0,21910.0,43830.0,157310.0,2940.0,150.0,2610.0,3140.0,24430.0,5930.0,1300.0,540.0,830.0,7690.0,1230.0,629.0,590.0,3030.0,4070.0,1920.0,3760.0,1720.0,3870.0,1050.0,3160.0,2970.0,4330.0,1840.0,2670.0,3630.0,470.0,1590.0,2270.0,1370.0,4470.0,872.0,11570.0,4060.0,40.0,7400.0,1300.0,2280.0,4570.0,430.0,980.0,520.0,2150.0,12570.0,720.0,400.0,2850.0,2360.0,2020.0,750.0,380.0,63.0,2700.0,35.0
Loan Interviewers and Clerks,calculate review and correct errors on interest principal payment and closing costs using computers or calculators,Calculate financial data.,Calculate financial data.,"Estimating the Quantifiable Characteristics of Products, Events, or Information","Calculate, review, and correct errors on interest, principal, payment, and closing costs, using computers or calculators.",loan interviewers and clerks,43-4131.00,Loan Interviewers and Clerks,Information and Record Clerks,Office and Administrative Support Occupations,False,5.0,0.0042685216787995,2025-11-13,1.4027403846153843,4.35,75.95,48950.0,44690.0,50800.0,48910.0,44600.0,57790.0,53120.0,57680.0,58870.0,77730.0,50920.0,45950.0,50760.0,46700.0,50330.0,46790.0,48390.0,46940.0,47040.0,44860.0,48390.0,58260.0,55090.0,48380.0,50070.0,38670.0,47560.0,47840.0,47270.0,51320.0,55620.0,52760.0,41830.0,56300.0,50100.0,50470.0,49370.0,45540.0,51890.0,46050.0,52670.0,45210.0,44930.0,46740.0,49180.0,47120.0,48790.0,50910.0,58860.0,38770.0,48020.0,47060.0,48950.0,28380.0,48950.0,173100.0,2570.0,310.0,5340.0,2100.0,14060.0,3220.0,1170.0,820.0,120.0,11380.0,4130.0,640.0,1370.0,6250.0,4170.0,2700.0,2670.0,3730.0,1900.0,910.0,1690.0,2690.0,8160.0,3300.0,1920.0,4670.0,750.0,860.0,1320.0,600.0,3370.0,750.0,4650.0,4580.0,840.0,6480.0,3490.0,1640.0,4700.0,660.0,3270.0,1660.0,3290.0,20940.0,2640.0,400.0,5050.0,3220.0,660.0,4900.0,380.0,69.0,630.0,38.0
Loan Interviewers and Clerks,calculate review and correct errors on interest principal payment and closing costs using computers or calculators,Verify accuracy of financial or transactional data.,Evaluate the quality or accuracy of data.,Processing Information,"Calculate, review, and correct errors on interest, principal, payment, and closing costs, using computers or calculators.",loan interviewers and clerks,43-4131.00,Loan Interviewers and Clerks,Information and Record Clerks,Office and Administrative Support Occupations,False,5.0,0.0042685216787995,2025-11-13,1.4027403846153843,4.35,75.95,48950.0,44690.0,50800.0,48910.0,44600.0,57790.0,53120.0,57680.0,58870.0,77730.0,50920.0,45950.0,50760.0,46700.0,50330.0,46790.0,48390.0,46940.0,47040.0,44860.0,48390.0,58260.0,55090.0,48380.0,50070.0,38670.0,47560.0,47840.0,47270.0,51320.0,55620.0,52760.0,41830.0,56300.0,50100.0,50470.0,49370.0,45540.0,51890.0,46050.0,52670.0,45210.0,44930.0,46740.0,49180.0,47120.0,48790.0,50910.0,58860.0,38770.0,48020.0,47060.0,48950.0,28380.0,48950.0,173100.0,2570.0,310.0,5340.0,2100.0,14060.0,3220.0,1170.0,820.0,120.0,11380.0,4130.0,640.0,1370.0,6250.0,4170.0,2700.0,2670.0,3730.0,1900.0,910.0,1690.0,2690.0,8160.0,3300.0,1920.0,4670.0,750.0,860.0,1320.0,600.0,3370.0,750.0,4650.0,4580.0,840.0,6480.0,3490.0,1640.0,4700.0,660.0,3270.0,1660.0,3290.0,20940.0,2640.0,400.0,5050.0,3220.0,660.0,4900.0,380.0,69.0,630.0,38.0
Loan Interviewers and Clerks,schedule and conduct closings of mortgage transactions,Schedule appointments.,Schedule appointments.,Scheduling Work and Activities,Schedule and conduct closings of mortgage transactions.,loan interviewers and clerks,43-4131.00,Loan Interviewers and Clerks,Information and Record Clerks,Office and Administrative Support Occupations,True,4.916666666666667,0.0009187299255779,2025-11-13,1.162723076923077,4.0,53.23,48950.0,44690.0,50800.0,48910.0,44600.0,57790.0,53120.0,57680.0,58870.0,77730.0,50920.0,45950.0,50760.0,46700.0,50330.0,46790.0,48390.0,46940.0,47040.0,44860.0,48390.0,58260.0,55090.0,48380.0,50070.0,38670.0,47560.0,47840.0,47270.0,51320.0,55620.0,52760.0,41830.0,56300.0,50100.0,50470.0,49370.0,45540.0,51890.0,46050.0,52670.0,45210.0,44930.0,46740.0,49180.0,47120.0,48790.0,50910.0,58860.0,38770.0,48020.0,47060.0,48950.0,28380.0,48950.0,173100.0,2570.0,310.0,5340.0,2100.0,14060.0,3220.0,1170.0,820.0,120.0,11380.0,4130.0,640.0,1370.0,6250.0,4170.0,2700.0,2670.0,3730.0,1900.0,910.0,1690.0,2690.0,8160.0,3300.0,1920.0,4670.0,750.0,860.0,1320.0,600.0,3370.0,750.0,4650.0,4580.0,840.0,6480.0,3490.0,1640.0,4700.0,660.0,3270.0,1660.0,3290.0,20940.0,2640.0,400.0,5050.0,3220.0,660.0,4900.0,380.0,69.0,630.0,38.0
"Human Resources Assistants, Except Payroll and Timekeeping",process and review employment applications to evaluate qualifications or eligibility of applicants,Administer personnel recruitment or hiring activities.,Perform recruiting or hiring activities.,Staffing Organizational Units,Process and review employment applications to evaluate qualifications or eligibility of applicants.,human resources assistants except payroll and timekeeping,43-4161.00,"Human Resources Assistants, Except Payroll and Timekeeping",Information and Record Clerks,Office and Administrative Support Occupations,False,4.963054187192117,0.0406692688741423,2025-11-13,1.5190603846153845,3.98,55.59,49440.0,39560.0,56150.0,48720.0,44850.0,56860.0,52960.0,51310.0,50410.0,60960.0,46580.0,46200.0,46600.0,47540.0,49500.0,45520.0,46320.0,46750.0,48530.0,43930.0,47450.0,52310.0,54790.0,45960.0,52860.0,43420.0,45860.0,48710.0,46200.0,47080.0,51600.0,49920.0,46140.0,53250.0,47160.0,50020.0,49040.0,45570.0,51070.0,47730.0,53230.0,43970.0,41570.0,44680.0,45470.0,47120.0,49070.0,50480.0,54980.0,38810.0,49050.0,50350.0,49440.0,26810.0,47390.0,92580.0,770.0,270.0,1560.0,910.0,11790.0,1770.0,790.0,290.0,760.0,4520.0,2360.0,510.0,260.0,3190.0,1850.0,1100.0,690.0,1280.0,790.0,420.0,1970.0,1000.0,2230.0,3300.0,780.0,1310.0,160.0,480.0,1150.0,550.0,4780.0,640.0,7470.0,2760.0,100.0,2730.0,710.0,1150.0,2890.0,190.0,1210.0,220.0,4260.0,6300.0,570.0,150.0,2240.0,2810.0,580.0,1940.0,70.0,37.0,1200.0,40.0
Receptionists and Information Clerks,calculate and quote rates for tours stocks insurance policies or other products or services,Calculate costs of goods or services.,Determine values or prices of goods or services.,Making Decisions and Solving Problems,"Calculate and quote rates for tours, stocks, insurance policies, or other products or services.",receptionists and information clerks,43-4171.00,Receptionists and Information Clerks,Information and Record Clerks,Office and Administrative Support Occupations,False,5.0,0.0066559570499456,2025-11-13,4.387553461538461,4.21,35.69,37230.0,30900.0,44380.0,38150.0,33960.0,43360.0,40560.0,39110.0,35820.0,43900.0,36070.0,36100.0,38950.0,35680.0,37150.0,35760.0,35730.0,35320.0,31230.0,30570.0,40360.0,38000.0,42650.0,36770.0,36910.0,30270.0,35170.0,35360.0,36890.0,35850.0,39390.0,39060.0,34320.0,41570.0,35400.0,37480.0,35210.0,33640.0,39800.0,36030.0,40360.0,34950.0,36560.0,33970.0,34480.0,36090.0,38240.0,36170.0,43760.0,30570.0,39750.0,36150.0,22850.0,21740.0,33770.0,964530.0,10620.0,1700.0,25160.0,11520.0,80400.0,11680.0,14510.0,2430.0,2390.0,70960.0,33460.0,3250.0,6690.0,39800.0,16470.0,4980.0,7820.0,11910.0,13440.0,4040.0,16880.0,22140.0,24560.0,12480.0,6930.0,18390.0,1490.0,6320.0,10660.0,5050.0,48710.0,5370.0,76590.0,25050.0,2060.0,30880.0,9090.0,14180.0,37080.0,5160.0,12310.0,5880.0,15360.0,81110.0,12090.0,1320.0,24920.0,25190.0,5690.0,26880.0,1450.0,270.0,3020.0,140.0
Receptionists and Information Clerks,schedule space or equipment for special programs and prepare lists of participants,Schedule operational activities.,Schedule operational activities.,Scheduling Work and Activities,Schedule space or equipment for special programs and prepare lists of participants.,receptionists and information clerks,43-4171.00,Receptionists and Information Clerks,Information and Record Clerks,Office and Administrative Support Occupations,False,4.190476190476191,0.002014343986155,2025-11-13,2.035615384615385,3.55,39.3,37230.0,30900.0,44380.0,38150.0,33960.0,43360.0,40560.0,39110.0,35820.0,43900.0,36070.0,36100.0,38950.0,35680.0,37150.0,35760.0,35730.0,35320.0,31230.0,30570.0,40360.0,38000.0,42650.0,36770.0,36910.0,30270.0,35170.0,35360.0,36890.0,35850.0,39390.0,39060.0,34320.0,41570.0,35400.0,37480.0,35210.0,33640.0,39800.0,36030.0,40360.0,34950.0,36560.0,33970.0,34480.0,36090.0,38240.0,36170.0,43760.0,30570.0,39750.0,36150.0,22850.0,21740.0,33770.0,964530.0,10620.0,1700.0,25160.0,11520.0,80400.0,11680.0,14510.0,2430.0,2390.0,70960.0,33460.0,3250.0,6690.0,39800.0,16470.0,4980.0,7820.0,11910.0,13440.0,4040.0,16880.0,22140.0,24560.0,12480.0,6930.0,18390.0,1490.0,6320.0,10660.0,5050.0,48710.0,5370.0,76590.0,25050.0,2060.0,30880.0,9090.0,14180.0,37080.0,5160.0,12310.0,5880.0,15360.0,81110.0,12090.0,1320.0,24920.0,25190.0,5690.0,26880.0,1450.0,270.0,3020.0,140.0
License Clerks,answer questions or provide advice to the public regarding licensing policies procedures or regulations,"Explain regulations, policies, or procedures.","Explain regulations, policies, or procedures.",Interpreting the Meaning of Information for Others,"Answer questions or provide advice to the public regarding licensing policies, procedures, or regulations.",license clerks,43-4031.03,"Court, Municipal, and License Clerks",Information and Record Clerks,Office and Administrative Support Occupations,False,5.0,0.0072437194922614,2025-11-13,4.55044,4.55,98.38,47700.0,38120.0,55930.0,47110.0,36470.0,62390.0,50510.0,60610.0,39750.0,47700.0,45820.0,40810.0,52570.0,47690.0,46490.0,45340.0,48710.0,41780.0,42150.0,44120.0,48100.0,56440.0,59950.0,47240.0,55310.0,36070.0,39730.0,44460.0,50850.0,55390.0,47550.0,51890.0,45010.0,54230.0,48140.0,52190.0,46890.0,37300.0,58790.0,46500.0,58560.0,40500.0,42140.0,44920.0,46030.0,47330.0,49110.0,42620.0,62460.0,36120.0,53540.0,47070.0,47700.0,47700.0,47700.0,46707.0,1764.0,387.0,2901.0,1723.0,11234.0,6091.0,1146.0,799.0,213.0,8003.0,3816.0,420.0,1302.0,5415.0,2028.0,1978.0,1055.0,2225.0,1813.0,981.0,1648.0,2036.0,5102.0,4970.0,2275.0,3833.0,948.0,956.0,973.0,453.0,4574.0,923.0,9544.0,4014.0,387.0,7904.0,2530.0,1475.0,2679.0,635.0,1442.0,692.0,2291.0,11563.0,1096.0,725.0,3659.0,2778.0,1352.0,879.0,668.0,19.0,283.0,10.0
License Clerks,inform customers by mail or telephone of additional steps they need to take to obtain licenses,"Explain regulations, policies, or procedures.","Explain regulations, policies, or procedures.",Interpreting the Meaning of Information for Others,Inform customers by mail or telephone of additional steps they need to take to obtain licenses.,license clerks,43-4031.03,"Court, Municipal, and License Clerks",Information and Record Clerks,Office and Administrative Support Occupations,False,3.0385414255935097,0.0022401949211406,2025-11-13,3.8670336263736265,4.451428571428571,82.21714285714286,47700.0,38120.0,55930.0,47110.0,36470.0,62390.0,50510.0,60610.0,39750.0,47700.0,45820.0,40810.0,52570.0,47690.0,46490.0,45340.0,48710.0,41780.0,42150.0,44120.0,48100.0,56440.0,59950.0,47240.0,55310.0,36070.0,39730.0,44460.0,50850.0,55390.0,47550.0,51890.0,45010.0,54230.0,48140.0,52190.0,46890.0,37300.0,58790.0,46500.0,58560.0,40500.0,42140.0,44920.0,46030.0,47330.0,49110.0,42620.0,62460.0,36120.0,53540.0,47070.0,47700.0,47700.0,47700.0,46707.0,1764.0,387.0,2901.0,1723.0,11234.0,6091.0,1146.0,799.0,213.0,8003.0,3816.0,420.0,1302.0,5415.0,2028.0,1978.0,1055.0,2225.0,1813.0,981.0,1648.0,2036.0,5102.0,4970.0,2275.0,3833.0,948.0,956.0,973.0,453.0,4574.0,923.0,9544.0,4014.0,387.0,7904.0,2530.0,1475.0,2679.0,635.0,1442.0,692.0,2291.0,11563.0,1096.0,725.0,3659.0,2778.0,1352.0,879.0,668.0,19.0,283.0,10.0
License Clerks,verify the authenticity of documents such as foreign identification or immigration documents,Examine documents to verify adherence to requirements.,Examine materials or documentation for accuracy or compliance.,Evaluating Information to Determine Compliance with Standards,"Verify the authenticity of documents, such as foreign identification or immigration documents.",license clerks,43-4031.03,"Court, Municipal, and License Clerks",Information and Record Clerks,Office and Administrative Support Occupations,True,3.796830165154935,0.0026812592903775,2025-11-13,3.887304230769231,4.64,72.13,47700.0,38120.0,55930.0,47110.0,36470.0,62390.0,50510.0,60610.0,39750.0,47700.0,45820.0,40810.0,52570.0,47690.0,46490.0,45340.0,48710.0,41780.0,42150.0,44120.0,48100.0,56440.0,59950.0,47240.0,55310.0,36070.0,39730.0,44460.0,50850.0,55390.0,47550.0,51890.0,45010.0,54230.0,48140.0,52190.0,46890.0,37300.0,58790.0,46500.0,58560.0,40500.0,42140.0,44920.0,46030.0,47330.0,49110.0,42620.0,62460.0,36120.0,53540.0,47070.0,47700.0,47700.0,47700.0,46707.0,1764.0,387.0,2901.0,1723.0,11234.0,6091.0,1146.0,799.0,213.0,8003.0,3816.0,420.0,1302.0,5415.0,2028.0,1978.0,1055.0,2225.0,1813.0,981.0,1648.0,2036.0,5102.0,4970.0,2275.0,3833.0,948.0,956.0,973.0,453.0,4574.0,923.0,9544.0,4014.0,387.0,7904.0,2530.0,1475.0,2679.0,635.0,1442.0,692.0,2291.0,11563.0,1096.0,725.0,3659.0,2778.0,1352.0,879.0,668.0,19.0,283.0,10.0
Credit Authorizers,prepare credit cards or charge account plates,Execute sales or other financial transactions.,Execute financial transactions.,Performing Administrative Activities,Prepare credit cards or charge account plates.,credit authorizers,43-4041.01,"Credit Authorizers, Checkers, and Clerks",Information and Record Clerks,Office and Administrative Support Occupations,True,4.032290949868747,0.0013304807412762,2025-11-13,0.6153469230769231,3.0,26.61,49130.0,49130.0,49130.0,49130.0,49130.0,50370.0,49380.0,49130.0,49130.0,49130.0,49130.0,28990.0,49130.0,46720.0,65270.0,46810.0,46820.0,49130.0,48550.0,42510.0,51820.0,46280.0,53690.0,46020.0,49960.0,38170.0,49130.0,49130.0,47120.0,44680.0,56400.0,55350.0,49130.0,52090.0,47140.0,54820.0,52270.0,38680.0,47460.0,50610.0,49130.0,38820.0,49880.0,51580.0,58770.0,49800.0,49130.0,53870.0,53220.0,49130.0,45020.0,49130.0,49130.0,30720.0,49130.0,4561.0,76.0,9.0,175.0,145.0,770.0,290.0,50.0,328.0,21.0,526.0,420.0,18.0,23.0,84.0,94.0,92.0,42.0,122.0,56.0,69.0,81.0,130.0,252.0,76.0,69.0,198.0,15.0,122.0,107.0,84.0,473.0,25.0,519.0,252.0,23.0,313.0,153.0,191.0,282.0,14.0,259.0,38.0,191.0,702.0,137.0,9.0,351.0,99.0,21.0,282.0,8.0,2.0,84.0,1.0
